2055 documents , 1 concepts , 4913 context features (115193) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 10, max_docs_per_slice 2000, start -800, end 400, times 12, dT 100, I 1000


map[]

===============  per type  ===============
0.23548797910682293   T=0,K=0:  84494 (0.020) ; 110639 (0.011) ; 26447 (0.011) ; 10251 (0.011) ; 68641 (0.010) ; 116416 (0.009) ; 90504 (0.009) ; nlsj2087 (0.009) ; 100693 (0.009) ; 31725 (0.008) ; 
0.014893861136715885   T=0,K=1:  67543 (0.016) ; 84422 (0.014) ; 11970 (0.013) ; 102992 (0.012) ;  (0.012) ; nlsj6956 (0.012) ; 75552 (0.012) ; 85912 (0.012) ; 4845 (0.011) ; 115193 (0.011) ; 
0.04430002834700764   T=1,K=1:  67543 (0.016) ; 85912 (0.016) ; 11970 (0.015) ;  (0.013) ; 102992 (0.012) ; 84422 (0.011) ; 115193 (0.011) ; 85417 (0.010) ; 4845 (0.010) ; nlsj6956 (0.010) ; 
0.03450550122778306   T=2,K=1:   (0.017) ; 67543 (0.017) ; 22209 (0.015) ; 84422 (0.011) ; 85912 (0.011) ; 85417 (0.011) ; 115193 (0.010) ; 84494 (0.010) ; 80557 (0.009) ; 11970 (0.009) ; 
0.03933254573182231   T=3,K=1:   (0.019) ; 67543 (0.017) ; 22209 (0.013) ; 115193 (0.012) ; 84422 (0.012) ; nlsj32160 (0.011) ; 84494 (0.010) ; 85912 (0.009) ; 4845 (0.008) ; 66173 (0.008) ; 
0.06695310696657256   T=4,K=1:  84422 (0.016) ; 84494 (0.014) ;  (0.013) ; 67543 (0.010) ; 72254 (0.009) ; 22209 (0.009) ; 4845 (0.009) ; nlsj32160 (0.008) ; 115193 (0.008) ; 98584 (0.008) ; 
0.05590674029970997   T=5,K=1:  84422 (0.015) ; 72254 (0.012) ;  (0.012) ; 85306 (0.011) ; 84234 (0.010) ; 84494 (0.010) ; 115193 (0.009) ; 85912 (0.009) ; 4845 (0.009) ; 98584 (0.008) ; 
0.11051074827543944   T=6,K=1:   (0.018) ; 85306 (0.018) ; 115193 (0.016) ; 84422 (0.012) ; 72627 (0.008) ; 84234 (0.008) ; 84494 (0.008) ; 22209 (0.007) ; 55508 (0.007) ; 63845 (0.007) ; 
0.09289379124572851   T=7,K=1:   (0.017) ; 85306 (0.015) ; 115193 (0.014) ; 84422 (0.012) ; 22209 (0.009) ; 11970 (0.008) ; 75552 (0.008) ; 72254 (0.007) ; 84494 (0.007) ; 65552 (0.007) ; 
0.04739731251488966   T=8,K=1:  85306 (0.017) ; 115193 (0.016) ;  (0.013) ; 11970 (0.011) ; 84422 (0.010) ; 22209 (0.009) ; 84234 (0.008) ; 75552 (0.008) ; 110689 (0.007) ; 25718 (0.007) ; 
0.12830592595217477   T=9,K=1:  115193 (0.016) ; 84422 (0.013) ;  (0.011) ; 25718 (0.011) ; 11970 (0.011) ; 85306 (0.010) ; 85736 (0.008) ; 22209 (0.008) ; 84234 (0.008) ; 72254 (0.007) ; 
0.05075940459609989   T=10,K=1:  25718 (0.013) ; 115193 (0.011) ; 85306 (0.010) ;  (0.010) ; 11970 (0.009) ; 84422 (0.009) ; 85736 (0.008) ; 22209 (0.008) ; 84234 (0.007) ; 116416 (0.007) ; 
0.06589014967746248   T=11,K=1:  85306 (0.015) ; 25718 (0.014) ;  (0.013) ; 86915 (0.011) ; 11583 (0.009) ; 84422 (0.009) ; 115193 (0.008) ; 53442 (0.008) ; 84234 (0.008) ; 97150 (0.008) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=1:   (0.014) ; 84422 (0.012) ; 115193 (0.012) ; 85306 (0.011) ; 11970 (0.009) ; 22209 (0.009) ; 67543 (0.008) ; 84494 (0.008) ; 4845 (0.007) ; 85912 (0.007) ; 

0.11122164059172156   T=0,K=2:  22209 (0.055) ; 90504 (0.030) ; 115193 (0.021) ; 95720 (0.015) ; 75552 (0.015) ; 84494 (0.013) ; 45996 (0.013) ; 54826 (0.012) ; 48579 (0.011) ; 19546 (0.010) ; 
0.06600383147173257   T=1,K=2:  22209 (0.046) ; 115193 (0.026) ; 95720 (0.022) ; 90504 (0.019) ; 75552 (0.017) ; 45996 (0.013) ; 84494 (0.012) ;  (0.011) ; 19546 (0.011) ; 42827 (0.010) ; 
0.08403614144020119   T=2,K=2:  22209 (0.048) ; 115193 (0.017) ; 95720 (0.017) ; 90504 (0.015) ; 45996 (0.014) ;  (0.012) ; 75552 (0.011) ; 84494 (0.011) ; 19546 (0.010) ; 42827 (0.009) ; 
0.15658162542126663   T=3,K=2:  22209 (0.039) ; 84494 (0.018) ; 115193 (0.016) ; 75552 (0.014) ; 45996 (0.013) ; 19546 (0.012) ; 84434 (0.011) ;  (0.010) ; 90504 (0.009) ; 104429 (0.009) ; 
0.16946333089804477   T=4,K=2:  22209 (0.035) ; 19546 (0.020) ; 115193 (0.016) ;  (0.013) ; 45996 (0.013) ; 84494 (0.013) ; 75552 (0.012) ; 84434 (0.011) ; 11583 (0.008) ; 62204 (0.008) ; 
0.14326542001687495   T=5,K=2:  84494 (0.020) ;  (0.020) ; 19546 (0.016) ; 22209 (0.014) ; 84434 (0.013) ; 45996 (0.010) ; 61791 (0.010) ; 62204 (0.009) ; 90504 (0.009) ; 75552 (0.008) ; 
0.15789474087999344   T=6,K=2:   (0.017) ; 84494 (0.014) ; 19546 (0.013) ; 61791 (0.011) ; 52571 (0.010) ; 62204 (0.009) ; 45996 (0.009) ; 22209 (0.008) ; 84434 (0.008) ; 85306 (0.007) ; 
0.10715043543197081   T=7,K=2:   (0.017) ; 84494 (0.014) ; 19546 (0.011) ; 52571 (0.011) ; 45996 (0.009) ; 22209 (0.008) ; 85306 (0.007) ; 48291 (0.007) ; 61791 (0.006) ; 26447 (0.006) ; 
0.12648071750942694   T=8,K=2:   (0.021) ; 45996 (0.018) ; 84494 (0.013) ; 22209 (0.011) ; 52571 (0.010) ; 85306 (0.010) ; 19546 (0.008) ; 26447 (0.008) ; 62204 (0.008) ; 11583 (0.007) ; 
0.10655043823621746   T=9,K=2:   (0.022) ; 45996 (0.020) ; 52571 (0.018) ; 84494 (0.015) ; 22209 (0.010) ; 11583 (0.010) ; 19546 (0.009) ; 65552 (0.008) ; 48291 (0.007) ; 47735 (0.007) ; 
0.09520174030325014   T=10,K=2:   (0.020) ; 52571 (0.016) ; 84494 (0.016) ; 26447 (0.012) ; 45996 (0.012) ; 11583 (0.011) ; 22209 (0.011) ; 61791 (0.008) ; 90504 (0.008) ; 104355 (0.008) ; 
0.10911872429481866   T=11,K=2:   (0.027) ; 52571 (0.018) ; 11583 (0.012) ; 84494 (0.010) ; 47735 (0.010) ; 26447 (0.010) ; 45996 (0.009) ; 22209 (0.009) ; 62204 (0.009) ; 22100 (0.008) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=2:  22209 (0.025) ;  (0.016) ; 84494 (0.014) ; 45996 (0.013) ; 19546 (0.011) ; 90504 (0.010) ; 115193 (0.010) ; 75552 (0.009) ; 52571 (0.009) ; 62204 (0.007) ; 

0.021254144773985642   T=0,K=3:  84494 (0.020) ; 71492 (0.016) ; 66294 (0.011) ; 27847 (0.010) ; 260 (0.010) ; 84434 (0.009) ; 52048 (0.008) ; 70958 (0.007) ; 45996 (0.007) ; 46123 (0.007) ; 
0.016876860199374167   T=1,K=3:  84494 (0.023) ; 71492 (0.015) ; 46123 (0.011) ; 66294 (0.011) ; 95258 (0.010) ; 84434 (0.009) ; 50702 (0.009) ; 28569 (0.008) ;  (0.008) ; 27847 (0.008) ; 
0.02476318038859205   T=2,K=3:  84494 (0.021) ;  (0.011) ; 11583 (0.010) ; 110598 (0.010) ; 46123 (0.010) ; 71492 (0.009) ; nlsj6183 (0.009) ; 84434 (0.009) ; 66294 (0.009) ; 27847 (0.008) ; 
0.05055070415639373   T=3,K=3:   (0.016) ; 84494 (0.015) ; 45996 (0.013) ; 84434 (0.012) ; 11583 (0.009) ; 66294 (0.008) ; 46123 (0.008) ; 27847 (0.008) ; nlsj6183 (0.008) ; 95258 (0.007) ; 
0.07363329202956254   T=4,K=3:  84494 (0.018) ; 45996 (0.016) ;  (0.015) ; 84434 (0.012) ; nlsj6183 (0.011) ; 27847 (0.009) ; 114753 (0.008) ; 85306 (0.008) ; 90504 (0.008) ; 52035 (0.007) ; 
0.08054179524141143   T=5,K=3:   (0.017) ; 84494 (0.016) ; 84434 (0.013) ; 45996 (0.012) ; 52035 (0.007) ; 90504 (0.007) ; 71492 (0.007) ; 85306 (0.007) ; 27847 (0.006) ; nlsj84339 (0.006) ; 
0.10769377139996877   T=6,K=3:  84494 (0.018) ; 45996 (0.017) ;  (0.016) ; 85306 (0.012) ; 84434 (0.010) ; 11583 (0.008) ; 55905 (0.008) ; 66294 (0.007) ; 260 (0.007) ; 26207 (0.006) ; 
0.1361911905716043   T=7,K=3:  84494 (0.014) ; 45996 (0.011) ; 85306 (0.011) ;  (0.010) ; 84434 (0.009) ; 11583 (0.008) ; 66294 (0.008) ; 114753 (0.007) ; 55905 (0.006) ; 52035 (0.006) ; 
0.115592790600694   T=8,K=3:  45996 (0.016) ; 85306 (0.012) ; 84494 (0.012) ;  (0.008) ; 66294 (0.007) ; 11583 (0.007) ; 4493 (0.006) ; 22209 (0.006) ; 114753 (0.006) ; 52035 (0.006) ; 
0.13458050283519554   T=9,K=3:  85306 (0.011) ;  (0.011) ; 84494 (0.010) ; 45996 (0.010) ; 66294 (0.008) ; 114753 (0.008) ; 84422 (0.007) ; 11583 (0.007) ; 90504 (0.006) ; 19546 (0.006) ; 
0.1499023807464727   T=10,K=3:   (0.013) ; 66294 (0.012) ; 84494 (0.011) ; 45996 (0.008) ; 13096 (0.008) ; 85306 (0.007) ; nlsj32160 (0.007) ; 84422 (0.007) ; 260 (0.007) ; 74626 (0.007) ; 
0.14548341793740593   T=11,K=3:   (0.018) ; 66294 (0.012) ; 45996 (0.011) ; 84422 (0.011) ; nlsj32160 (0.010) ; 84494 (0.008) ; 46123 (0.007) ; 74626 (0.007) ; 13096 (0.007) ; 11583 (0.007) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=3:  84494 (0.015) ;  (0.012) ; 45996 (0.011) ; 66294 (0.009) ; 84434 (0.008) ; 85306 (0.008) ; 11583 (0.007) ; 71492 (0.006) ; 260 (0.006) ; 52035 (0.005) ; 

0.08740897295103908   T=0,K=4:  85306 (0.038) ; 84494 (0.026) ; 26447 (0.015) ; 22209 (0.014) ; 69714 (0.014) ; 30790 (0.014) ; 26116 (0.012) ; 52332 (0.012) ; 50093 (0.010) ; 69863 (0.010) ; 
0.17718981644346105   T=1,K=4:  85306 (0.037) ; 84494 (0.027) ; 30790 (0.020) ; 26116 (0.013) ; 45996 (0.012) ; 110598 (0.011) ; 52571 (0.011) ; 83665 (0.011) ; 69714 (0.010) ; 50093 (0.009) ; 
0.08594901547540817   T=2,K=4:  85306 (0.032) ; 84494 (0.028) ; 30790 (0.017) ; 83665 (0.013) ; 45996 (0.012) ; 22209 (0.011) ; 52571 (0.011) ; 96981 (0.011) ; 84422 (0.009) ; 110598 (0.009) ; 
0.09010418261235584   T=3,K=4:  85306 (0.042) ; 84494 (0.020) ; 30790 (0.018) ; 22209 (0.013) ;  (0.012) ; 69714 (0.011) ; 52571 (0.010) ; 45996 (0.010) ; 96981 (0.009) ; 84434 (0.009) ; 
0.08393730357077926   T=4,K=4:  85306 (0.028) ; 84494 (0.019) ; 84434 (0.018) ; 22209 (0.017) ; 52571 (0.012) ; 45996 (0.011) ; 69714 (0.010) ;  (0.010) ; 30790 (0.009) ; 50702 (0.009) ; 
0.06784657332881316   T=5,K=4:  85306 (0.028) ; 84434 (0.021) ; 52571 (0.015) ; 84494 (0.014) ; 22209 (0.011) ; 72357 (0.011) ;  (0.010) ; 69714 (0.009) ; 50702 (0.008) ; 112663 (0.007) ; 
0.035607545024509406   T=6,K=4:  85306 (0.033) ; 84434 (0.020) ; 22209 (0.016) ; 84494 (0.015) ; 104355 (0.011) ; 49875 (0.010) ; 72357 (0.010) ;  (0.009) ; 26447 (0.009) ; 60316 (0.009) ; 
0.06195584065088036   T=7,K=4:  85306 (0.031) ; 84494 (0.015) ; 84434 (0.013) ; 104355 (0.012) ; 22209 (0.010) ; 72357 (0.010) ; 55429 (0.009) ;  (0.008) ; 26447 (0.008) ; 115212 (0.008) ; 
0.09155769642474527   T=8,K=4:  85306 (0.028) ; 84434 (0.018) ; 84494 (0.015) ; 22209 (0.010) ; 104355 (0.009) ; 63772 (0.009) ; 14026 (0.008) ; 26447 (0.007) ; 60316 (0.006) ; 55429 (0.006) ; 
0.03457786679542483   T=9,K=4:  85306 (0.014) ; 63772 (0.013) ; 84434 (0.011) ; 8909 (0.011) ; 58429 (0.010) ; 84494 (0.010) ; 49875 (0.010) ; 80306 (0.010) ; 22209 (0.009) ; 14026 (0.008) ; 
0.046053589997181114   T=10,K=4:  49875 (0.014) ; 63772 (0.014) ; 85306 (0.013) ; 104355 (0.012) ; 84494 (0.012) ;  (0.010) ; 72357 (0.010) ; 84434 (0.010) ; 110598 (0.010) ; 73064 (0.010) ; 
0.03390881594715771   T=11,K=4:  104355 (0.025) ; 83253 (0.023) ; 85306 (0.021) ; 110598 (0.013) ; 1083 (0.012) ; 63772 (0.012) ;  (0.011) ; 50702 (0.010) ; 84434 (0.009) ; 58429 (0.009) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=4:  85306 (0.029) ; 84494 (0.017) ; 84434 (0.012) ; 22209 (0.011) ;  (0.009) ; 104355 (0.009) ; 30790 (0.008) ; 52571 (0.008) ; 69714 (0.008) ; 72357 (0.008) ; 

0.034252790270683474   T=0,K=5:  43206 (0.055) ; 102832 (0.018) ; 84234 (0.014) ;  (0.013) ; 97150 (0.012) ; 84494 (0.011) ; nlsj56179 (0.010) ; 1083 (0.010) ; 6174 (0.009) ; 65552 (0.009) ; 
0.05306736491426576   T=1,K=5:  43206 (0.034) ; 84234 (0.018) ;  (0.015) ; 102832 (0.013) ; 43977 (0.010) ; nlsj56179 (0.010) ; 97150 (0.010) ; 84494 (0.010) ; 65552 (0.009) ; 1083 (0.009) ; 
0.021464557643696452   T=2,K=5:  43206 (0.036) ; 84234 (0.020) ;  (0.015) ; 43977 (0.013) ; 84494 (0.013) ; 106974 (0.010) ; nlsj56179 (0.009) ; 102832 (0.008) ; 98358 (0.008) ; 78297 (0.007) ; 
0.06531229095581656   T=3,K=5:  84234 (0.022) ; 84494 (0.015) ;  (0.015) ; 43206 (0.014) ; 102832 (0.013) ; 106974 (0.009) ; 84434 (0.009) ; 28569 (0.008) ; 19546 (0.008) ; 84422 (0.008) ; 
0.0638386414804523   T=4,K=5:  84234 (0.023) ; 84494 (0.020) ; 102832 (0.012) ; 45996 (0.012) ; nlsj56179 (0.011) ; 19546 (0.011) ; 43206 (0.009) ; 84434 (0.009) ; 1083 (0.008) ; 28592 (0.008) ; 
0.0825399624225364   T=5,K=5:  84234 (0.014) ; nlsj56179 (0.011) ; 84494 (0.011) ; 102832 (0.011) ; 84434 (0.011) ; 45996 (0.010) ; 104429 (0.010) ; 43206 (0.009) ; 19546 (0.008) ; 71308 (0.008) ; 
0.12137856465370153   T=6,K=5:  19546 (0.016) ; 84234 (0.013) ; nlsj56179 (0.012) ; 84434 (0.011) ; 102832 (0.011) ; 84494 (0.010) ; 45996 (0.009) ;  (0.008) ; 86219 (0.008) ; 20621 (0.007) ; 
0.06049815926229644   T=7,K=5:  84494 (0.016) ; 84234 (0.012) ; 19546 (0.012) ; nlsj56179 (0.012) ; 84434 (0.012) ; 102832 (0.008) ; nlsj29289 (0.007) ; 84422 (0.007) ; nlsj6364 (0.007) ;  (0.007) ; 
0.07681262846616078   T=8,K=5:  84494 (0.018) ; 19546 (0.012) ; 84234 (0.012) ; 84422 (0.011) ; 45996 (0.010) ; 43977 (0.009) ; 84434 (0.008) ; 102832 (0.008) ; nlsj29289 (0.008) ; 61291 (0.007) ; 
0.03312785355866623   T=9,K=5:  84494 (0.016) ; 19546 (0.013) ; 84234 (0.010) ; 84422 (0.010) ; 45996 (0.008) ; 90504 (0.008) ; 52332 (0.008) ; nlsj76838 (0.007) ; 61291 (0.007) ; 43977 (0.007) ; 
0.02609052943329806   T=10,K=5:  19546 (0.015) ; 90504 (0.011) ; 84234 (0.011) ; 52332 (0.011) ; 84494 (0.010) ; 20621 (0.010) ; 104225 (0.009) ; 61291 (0.009) ; 84422 (0.008) ; 71308 (0.008) ; 
0.04009910760502013   T=11,K=5:  90504 (0.016) ; 19546 (0.015) ; 61291 (0.013) ; 104225 (0.011) ; 84234 (0.011) ; 86219 (0.009) ; 84494 (0.009) ; 84422 (0.009) ; 43206 (0.008) ; 12897 (0.008) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=5:  43206 (0.016) ; 84234 (0.015) ; 84494 (0.013) ; 19546 (0.011) ; 102832 (0.010) ;  (0.009) ; nlsj56179 (0.009) ; 45996 (0.008) ; 90504 (0.007) ; 84422 (0.007) ; 

0.2879313759297141   T=0,K=6:  74735 (0.018) ; 28566 (0.018) ; 75552 (0.018) ; 84494 (0.017) ; 22209 (0.015) ; 27847 (0.014) ; 24226 (0.013) ; 22100 (0.013) ;  (0.013) ; 26447 (0.013) ; 
0.36127908263536007   T=1,K=6:  74735 (0.021) ; 75552 (0.020) ; 28566 (0.017) ; 84494 (0.016) ; 27847 (0.014) ; 22100 (0.014) ; 84422 (0.012) ; 24226 (0.011) ; 22209 (0.010) ; 71492 (0.010) ; 
0.23593765006265324   T=2,K=6:  71492 (0.019) ; 22100 (0.018) ; 30809 (0.013) ; 26447 (0.013) ; 75552 (0.012) ; 84494 (0.012) ; 28566 (0.012) ; 74735 (0.012) ; 22209 (0.011) ; 84422 (0.010) ; 
0.1723375286219727   T=3,K=6:  71492 (0.017) ; 75552 (0.015) ; 22100 (0.014) ; 30809 (0.013) ; 84422 (0.013) ; 84494 (0.012) ; 28566 (0.011) ; 74735 (0.010) ; 27847 (0.010) ; 26447 (0.009) ; 
0.11151130537000555   T=4,K=6:  75552 (0.021) ; 45996 (0.014) ; 84494 (0.013) ; 84422 (0.011) ; 71492 (0.011) ; 22100 (0.010) ; 30809 (0.010) ; 28566 (0.009) ; 31945 (0.007) ; nlsj32160 (0.007) ; 
0.13446409941491202   T=5,K=6:  84494 (0.016) ; 75552 (0.016) ; 45996 (0.014) ; 28566 (0.009) ; 84234 (0.008) ; 104355 (0.008) ; 26447 (0.007) ;  (0.007) ; 22100 (0.007) ; 102000 (0.007) ; 
0.05763622944542207   T=6,K=6:  84494 (0.022) ; 75552 (0.014) ; 84434 (0.010) ; 45996 (0.010) ; 26447 (0.010) ; 104355 (0.008) ; 28566 (0.008) ; 65552 (0.007) ; nlsj2087 (0.007) ; 22100 (0.007) ; 
0.10855787387727042   T=7,K=6:  84494 (0.015) ; 75552 (0.011) ; 26447 (0.009) ; 45996 (0.008) ; 90504 (0.008) ; 61791 (0.008) ;  (0.007) ; 84434 (0.007) ; 104355 (0.007) ; 28566 (0.007) ; 
0.11196289237121072   T=8,K=6:  84494 (0.011) ; 45996 (0.009) ; 75552 (0.009) ; 104355 (0.009) ; 61791 (0.008) ;  (0.008) ; 26447 (0.008) ; 84234 (0.007) ; 65552 (0.007) ; 90504 (0.007) ; 
0.12095308296533953   T=9,K=6:  84494 (0.014) ;  (0.011) ; 45996 (0.011) ; nlsj2087 (0.011) ; 61791 (0.011) ; 26447 (0.010) ; 63314 (0.009) ; 104355 (0.008) ; 65552 (0.007) ; 84234 (0.007) ; 
0.1331720946032622   T=10,K=6:   (0.017) ; 104355 (0.017) ; 84494 (0.017) ; 45996 (0.013) ; 61791 (0.010) ; nlsj2087 (0.010) ; 65552 (0.010) ; 63314 (0.010) ; nlsj76838 (0.009) ; 26447 (0.009) ; 
0.17384915262329897   T=11,K=6:  84494 (0.020) ; 104355 (0.018) ; 65552 (0.016) ; 45996 (0.015) ;  (0.012) ; nlsj2087 (0.011) ; 116293 (0.008) ; 26447 (0.008) ; 63314 (0.008) ; 36505 (0.007) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=6:  84494 (0.015) ; 75552 (0.013) ; 45996 (0.009) ; 22100 (0.009) ; 26447 (0.009) ; 28566 (0.009) ;  (0.009) ; 104355 (0.008) ; 74735 (0.008) ; nlsj2087 (0.008) ; 

0.09680746906000486   T=0,K=7:  83665 (0.030) ;  (0.025) ; 85953 (0.023) ; nlsj32160 (0.013) ; 104355 (0.012) ; 84494 (0.011) ; 45996 (0.011) ; 71308 (0.011) ; 22100 (0.010) ; 63063 (0.010) ; 
0.03272882949760838   T=1,K=7:  83665 (0.024) ;  (0.023) ; 85953 (0.016) ; 84494 (0.015) ; 45996 (0.013) ; 28569 (0.012) ; 22100 (0.010) ; nlsj32160 (0.010) ; 98358 (0.010) ; 75552 (0.009) ; 
0.05727916005912047   T=2,K=7:   (0.022) ; 83665 (0.017) ; 84494 (0.017) ; 45996 (0.011) ; 22209 (0.011) ; 85953 (0.010) ; 51647 (0.009) ; 104355 (0.009) ; 65552 (0.008) ; 22100 (0.008) ; 
0.09967748214804635   T=3,K=7:  83665 (0.016) ; 104355 (0.015) ;  (0.012) ; 45996 (0.011) ; 28569 (0.010) ; 22100 (0.010) ; 85953 (0.010) ; 84494 (0.009) ; 51647 (0.009) ; 22209 (0.008) ; 
0.0608821520387142   T=4,K=7:  83665 (0.017) ; 104355 (0.014) ;  (0.014) ; 84494 (0.014) ; 28569 (0.013) ; 22100 (0.011) ; nlsj71743 (0.009) ; 45996 (0.009) ; 51647 (0.009) ; 84234 (0.008) ; 
0.15209136081250862   T=5,K=7:  84494 (0.018) ;  (0.017) ; 28569 (0.014) ; 83665 (0.011) ; 84234 (0.010) ; 104355 (0.010) ; 22100 (0.009) ; 68641 (0.009) ; 45996 (0.008) ; nlsj32160 (0.008) ; 
0.12579601540283553   T=6,K=7:   (0.015) ; 84494 (0.013) ; 28569 (0.012) ; 22100 (0.012) ; 85306 (0.010) ; 83665 (0.009) ; 84234 (0.009) ; 22209 (0.008) ; 68641 (0.008) ; 65552 (0.008) ; 
0.08750210673982488   T=7,K=7:  84494 (0.016) ; 28569 (0.014) ; 85306 (0.013) ; 83665 (0.011) ; 84234 (0.010) ;  (0.009) ; nlsj71743 (0.009) ; 68641 (0.009) ; 26680 (0.008) ; 22100 (0.007) ; 
0.08978465483729851   T=8,K=7:  85306 (0.017) ; nlsj71743 (0.012) ; 84494 (0.012) ; 51647 (0.011) ;  (0.011) ; 84234 (0.011) ; 83665 (0.011) ; 68641 (0.009) ; 54345 (0.007) ; 28569 (0.007) ; 
0.14153110658311077   T=9,K=7:  85306 (0.015) ; nlsj71743 (0.012) ; 51647 (0.010) ; 68641 (0.010) ;  (0.009) ; 66342 (0.008) ; 83665 (0.008) ; 84234 (0.007) ; 22100 (0.007) ; 23658 (0.007) ; 
0.10421298345341157   T=10,K=7:  nlsj71743 (0.014) ; 68641 (0.013) ; 85306 (0.010) ; 51647 (0.009) ; 66342 (0.008) ; 84234 (0.007) ; 83665 (0.007) ; 26680 (0.007) ; 22209 (0.007) ; 114548 (0.007) ; 
0.07789020078011781   T=11,K=7:  68641 (0.011) ; nlsj71743 (0.010) ; 85306 (0.010) ; 22209 (0.009) ; 66342 (0.008) ; 51647 (0.008) ; 83665 (0.008) ; 114548 (0.007) ; 26680 (0.006) ; 84234 (0.006) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=7:  83665 (0.014) ;  (0.014) ; 84494 (0.012) ; 28569 (0.009) ; 85306 (0.009) ; 51647 (0.009) ; 22100 (0.008) ; nlsj71743 (0.008) ; 85953 (0.008) ; 68641 (0.008) ; 

0.05357561744767287   T=0,K=8:  84494 (0.028) ; 114753 (0.027) ; 22209 (0.024) ; 65552 (0.012) ; 45996 (0.011) ;  (0.011) ; 83774 (0.009) ; 22100 (0.009) ; 97108 (0.008) ; 33160 (0.008) ; 
