3076 documents , 1 concepts , 5353 context features (28569) 
kappaF 100.000000, kappaK 2.000000, a0 1.000000, b0 1.000000, K 12, max_docs_per_slice 2000, start -700, end 300, times 10, dT 100, I 10000


map[]

===============  per type  ===============
3.9676920304162637e-10   T=0,K=0:  45996 (0.031) ; 85306 (0.013) ; 112720 (0.011) ; 63772 (0.011) ; 22209 (0.010) ; 75552 (0.010) ; 35417 (0.010) ; 28569 (0.009) ; 8909 (0.008) ; 72627 (0.008) ; 
1.4240495179618398e-15   T=4,K=5:  45996 (0.014) ; 65552 (0.011) ; 28002 (0.009) ; 85306 (0.008) ; 75552 (0.008) ; 48291 (0.007) ; 84494 (0.007) ; 84434 (0.006) ; 68641 (0.006) ; 22209 (0.006) ; 
4.520029843323737e-17   T=5,K=5:  45996 (0.015) ; 65552 (0.011) ; 28002 (0.011) ; 85306 (0.009) ; 75552 (0.008) ; 68641 (0.007) ; 84494 (0.007) ; 48291 (0.007) ; 97121 (0.006) ; 22209 (0.006) ; 
4.357920352581666e-14   T=6,K=5:  45996 (0.017) ; 65552 (0.012) ; 28002 (0.012) ; 85306 (0.010) ; 84494 (0.008) ; 68641 (0.008) ; 75552 (0.008) ; 48291 (0.007) ; 22209 (0.006) ; 97121 (0.006) ; 
3.527791472855286e-16   T=7,K=5:  45996 (0.018) ; 65552 (0.014) ; 28002 (0.012) ; 75552 (0.010) ; 85306 (0.009) ; 68641 (0.009) ; 84494 (0.008) ; 48291 (0.007) ; 22209 (0.007) ; 90504 (0.006) ; 
3.408871861170924e-19   T=8,K=5:  45996 (0.017) ; 65552 (0.016) ; 85306 (0.012) ; 28002 (0.011) ; 75552 (0.009) ; 68641 (0.008) ; 84494 (0.007) ; 22209 (0.007) ; 90504 (0.007) ; 48291 (0.007) ; 
6.125319293135527e-19   T=9,K=5:  65552 (0.017) ; 45996 (0.017) ; 85306 (0.012) ; 28002 (0.012) ; 75552 (0.012) ; 22209 (0.009) ; 68641 (0.008) ; 90504 (0.007) ; 97121 (0.007) ; 48291 (0.006) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=5:  45996 (0.015) ; 65552 (0.014) ; 28002 (0.011) ; 85306 (0.009) ; 75552 (0.009) ; 84494 (0.007) ; 68641 (0.007) ; 22209 (0.007) ; 48291 (0.006) ; 84434 (0.006) ; 

1.0607764512569134e-08   T=0,K=6:  84234 (0.020) ; 85306 (0.019) ; 31945 (0.012) ; 65552 (0.011) ; 46646 (0.008) ; 22209 (0.008) ; 19546 (0.007) ; 104429 (0.007) ; 45996 (0.007) ; 97121 (0.007) ; 
4.128642292084787e-14   T=1,K=6:  85306 (0.019) ; 84234 (0.016) ; 31945 (0.012) ; 65552 (0.010) ; 22209 (0.009) ; 46646 (0.008) ; 104429 (0.007) ; 19546 (0.007) ; 45996 (0.007) ; 84494 (0.006) ; 
1.5908482519805996e-05   T=2,K=6:  85306 (0.018) ; 84234 (0.015) ; 31945 (0.011) ; 65552 (0.009) ; 46646 (0.008) ; 22209 (0.008) ; 19546 (0.008) ; 104429 (0.006) ; 43206 (0.006) ; 80557 (0.006) ; 
4.143931826526773e-05   T=3,K=6:  85306 (0.018) ; 84234 (0.013) ; 31945 (0.010) ; 65552 (0.010) ; 46646 (0.009) ; 22209 (0.008) ; 104429 (0.007) ; 19546 (0.006) ; 80557 (0.006) ; 84494 (0.006) ; 
4.1592707809899e-05   T=4,K=6:  85306 (0.016) ; 84234 (0.012) ; 31945 (0.009) ; 46646 (0.009) ; 22209 (0.009) ; 65552 (0.008) ; 104429 (0.007) ; 69901 (0.007) ; 19546 (0.006) ; 43206 (0.006) ; 
0.00041211151080081256   T=5,K=6:  85306 (0.015) ; 84234 (0.011) ; 46646 (0.009) ; 31945 (0.009) ; 22209 (0.009) ; 65552 (0.008) ; 69901 (0.006) ; 45996 (0.006) ; 84494 (0.006) ; 104429 (0.006) ; 
2.191669320261808e-06   T=6,K=6:  85306 (0.015) ; 84234 (0.013) ; 46646 (0.012) ; 31945 (0.009) ; 22209 (0.009) ; 65552 (0.007) ; 84494 (0.007) ; 43206 (0.007) ; 69901 (0.006) ; 45996 (0.006) ; 
7.626904338475549e-05   T=7,K=6:  85306 (0.016) ; 46646 (0.011) ; 84234 (0.011) ; 31945 (0.009) ; 22209 (0.009) ; 65552 (0.008) ; 43206 (0.007) ; 19546 (0.007) ; 84494 (0.007) ; 13831 (0.006) ; 
3.364656983811605e-10   T=8,K=6:  85306 (0.017) ; 84234 (0.011) ; 46646 (0.010) ; 31945 (0.009) ; 22209 (0.008) ; 65552 (0.008) ; 13831 (0.007) ; 80557 (0.007) ; 19546 (0.007) ; 84494 (0.006) ; 
4.57666836648751e-12   T=9,K=6:  85306 (0.018) ; 84234 (0.012) ; 46646 (0.011) ; 31945 (0.008) ; 80557 (0.008) ; 19546 (0.008) ; 22209 (0.007) ; 65552 (0.007) ; 13831 (0.006) ; 104429 (0.005) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=6:  85306 (0.017) ; 84234 (0.014) ; 31945 (0.010) ; 46646 (0.010) ; 65552 (0.009) ; 22209 (0.008) ; 19546 (0.007) ; 104429 (0.006) ; 84494 (0.006) ; 43206 (0.006) ; 

3.739074808830759e-08   T=0,K=7:  45996 (0.024) ; 65552 (0.020) ; 84234 (0.014) ; 84494 (0.013) ; 85306 (0.011) ; 22209 (0.009) ; 83774 (0.006) ; 15893 (0.006) ; 63772 (0.006) ; 62204 (0.006) ; 
9.633637637964352e-06   T=1,K=7:  45996 (0.026) ; 65552 (0.020) ; 84234 (0.016) ; 84494 (0.011) ; 85306 (0.011) ; 22209 (0.009) ; 63772 (0.007) ; 83774 (0.006) ; 15893 (0.006) ; 86112 (0.006) ; 
0.8406103349047996   T=2,K=7:  45996 (0.022) ; 65552 (0.017) ; 84234 (0.017) ; 84494 (0.011) ; 85306 (0.011) ; 22209 (0.010) ; 86112 (0.006) ; 83774 (0.006) ; 15893 (0.006) ; 63772 (0.006) ; 
0.040784645692898976   T=3,K=7:  45996 (0.025) ; 65552 (0.017) ; 84234 (0.015) ; 85306 (0.012) ; 84494 (0.010) ; 22209 (0.009) ; 86112 (0.007) ; 63772 (0.006) ; 15893 (0.006) ; 86219 (0.006) ; 
0.9998309660155723   T=4,K=7:  45996 (0.025) ; 84234 (0.016) ; 65552 (0.015) ; 85306 (0.012) ; 22209 (0.010) ; 84494 (0.010) ; 83774 (0.007) ; 86112 (0.006) ; 63772 (0.006) ; 90504 (0.006) ; 
0.9989534158073748   T=5,K=7:  45996 (0.025) ; 84234 (0.017) ; 65552 (0.016) ; 85306 (0.013) ; 22209 (0.010) ; 84494 (0.009) ; 90504 (0.007) ; 83774 (0.007) ; 86112 (0.006) ; 63772 (0.006) ; 
0.0003689198135788541   T=6,K=7:  45996 (0.026) ; 84234 (0.017) ; 65552 (0.015) ; 85306 (0.015) ; 22209 (0.011) ; 84494 (0.009) ; 90504 (0.008) ; 83774 (0.007) ; 15893 (0.006) ; 86112 (0.006) ; 
1.1537635575084549e-07   T=7,K=7:  45996 (0.023) ; 84234 (0.017) ; 65552 (0.016) ; 85306 (0.014) ; 22209 (0.010) ; 84494 (0.009) ; 90504 (0.007) ; 15893 (0.007) ; 83774 (0.007) ; 86112 (0.007) ; 
2.5214592647579472e-05   T=8,K=7:  45996 (0.026) ; 65552 (0.015) ; 84234 (0.015) ; 85306 (0.014) ; 22209 (0.009) ; 15893 (0.008) ; 84494 (0.008) ; 90504 (0.008) ; 83774 (0.007) ; 86112 (0.007) ; 
0.0033339420942230516   T=9,K=7:  45996 (0.032) ; 85306 (0.016) ; 84234 (0.015) ; 65552 (0.013) ; 22209 (0.009) ; 84494 (0.008) ; 15893 (0.008) ; 90504 (0.007) ; 83774 (0.006) ; 86112 (0.006) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=7:  45996 (0.025) ; 65552 (0.017) ; 84234 (0.016) ; 85306 (0.013) ; 84494 (0.010) ; 22209 (0.010) ; 83774 (0.007) ; 15893 (0.006) ; 90504 (0.006) ; 86112 (0.006) ; 

0.7243822224563687   T=0,K=8:  84234 (0.015) ; 84494 (0.012) ; 45996 (0.010) ; 61791 (0.008) ; 65552 (0.008) ; 6871 (0.008) ; 75552 (0.008) ; 85306 (0.008) ; 31161 (0.007) ; 84434 (0.006) ; 
0.9366660821176116   T=1,K=8:  84234 (0.015) ; 45996 (0.012) ; 84494 (0.011) ; 65552 (0.008) ; 85306 (0.008) ; 84434 (0.008) ; 6871 (0.008) ; 31161 (0.008) ; 75552 (0.007) ; 22209 (0.007) ; 
0.009820632458013252   T=2,K=8:  84234 (0.012) ; 84494 (0.012) ; 45996 (0.012) ; 85306 (0.009) ; 84434 (0.008) ; 65552 (0.007) ; 19546 (0.007) ; 61791 (0.007) ; 75552 (0.007) ; 31161 (0.007) ; 
5.963571254512634e-09   T=3,K=8:  45996 (0.014) ; 84234 (0.012) ; 84494 (0.010) ; 85306 (0.008) ; 84434 (0.008) ; 19546 (0.008) ; 61791 (0.008) ; 65552 (0.007) ; 31161 (0.007) ; 15893 (0.007) ; 
1.3642378473605954e-14   T=4,K=8:  45996 (0.014) ; 84234 (0.012) ; 84494 (0.010) ; 85306 (0.009) ; 84434 (0.009) ; 65552 (0.008) ; 6871 (0.007) ; 61791 (0.007) ; 19546 (0.007) ; 31161 (0.007) ; 
2.2290037801705792e-12   T=5,K=8:  45996 (0.014) ; 84234 (0.012) ; 85306 (0.010) ; 84494 (0.009) ; 84434 (0.008) ; 61791 (0.008) ; 19546 (0.007) ; 75552 (0.007) ; 31161 (0.007) ; 6871 (0.007) ; 
6.505227395229768e-07   T=6,K=8:  45996 (0.012) ; 84234 (0.012) ; 84494 (0.011) ; 85306 (0.010) ; 84434 (0.008) ; 61791 (0.008) ; 31161 (0.007) ; 19546 (0.007) ; 75552 (0.007) ; 15893 (0.006) ; 
0.8619657586766126   T=7,K=8:  84234 (0.013) ; 84494 (0.013) ; 45996 (0.011) ; 61791 (0.008) ; 85306 (0.008) ; 19546 (0.008) ; 75552 (0.007) ; 84434 (0.007) ; 31161 (0.007) ; 22209 (0.007) ; 
0.030067129308829432   T=8,K=8:  84234 (0.014) ; 84494 (0.014) ; 45996 (0.010) ; 61791 (0.009) ; 31161 (0.007) ; 85306 (0.007) ; 19546 (0.007) ; 22209 (0.007) ; 65552 (0.007) ; 75552 (0.007) ; 
0.0012678744489408058   T=9,K=8:  84494 (0.014) ; 84234 (0.014) ; 45996 (0.010) ; 61791 (0.009) ; 19546 (0.009) ; 31161 (0.007) ; 85306 (0.007) ; 65552 (0.007) ; 84434 (0.007) ; 75552 (0.006) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=8:  84234 (0.013) ; 45996 (0.012) ; 84494 (0.012) ; 85306 (0.008) ; 61791 (0.008) ; 84434 (0.008) ; 19546 (0.007) ; 65552 (0.007) ; 31161 (0.007) ; 75552 (0.007) ; 

3.5711781787112705e-12   T=0,K=9:  106566 (0.072) ; 28569 (0.033) ; 45996 (0.017) ; 52048 (0.010) ; 16052 (0.008) ; 115193 (0.008) ; 112563 (0.008) ; 110598 (0.007) ; 90504 (0.005) ; nlsj107632 (0.005) ; 
1.7985015051527937e-12   T=1,K=9:  106566 (0.077) ; 28569 (0.035) ; 45996 (0.016) ; 52048 (0.009) ; 112563 (0.009) ; 16052 (0.008) ; 115193 (0.008) ; 90504 (0.006) ; 110598 (0.006) ; nlsj107632 (0.006) ; 
1.1124873098649262e-13   T=2,K=9:  106566 (0.069) ; 28569 (0.028) ; 45996 (0.016) ; 112563 (0.010) ; 52048 (0.009) ; 16052 (0.008) ; 110598 (0.007) ; 90504 (0.007) ; 115193 (0.006) ; 50702 (0.006) ; 
1.8965414711967976e-13   T=3,K=9:  106566 (0.062) ; 28569 (0.032) ; 45996 (0.018) ; 112563 (0.009) ; 52048 (0.008) ; 16052 (0.008) ; 90504 (0.008) ; 110598 (0.007) ; nlsj107632 (0.006) ; 50702 (0.006) ; 
