templum : 1814 documents

{ 0.27075, 0.315957, 0.249297, 0.163996,
 0.263434, 0.256621,  0.23657, 0.243376} 

{0.260365, 0.312483, 0.255991,  0.17116,
 0.263689, 0.257188, 0.236803,  0.24232} 

{0.265393, 0.310967, 0.252994, 0.170646,
 0.263806, 0.257361, 0.236573, 0.242261} 

{0.270124, 0.315823, 0.242118, 0.171935,
 0.262469, 0.257105, 0.237247, 0.243179} 

{0.263871, 0.312871, 0.247653, 0.175605,
 0.261988, 0.256879, 0.237095, 0.244038} 

{0.266144, 0.306314, 0.249016, 0.178526,
  0.26236, 0.257619, 0.236395, 0.243626} 

{0.261293, 0.301728, 0.256971, 0.180009,
 0.262797, 0.257669, 0.236135, 0.243399} 

{0.252465, 0.318303,  0.25252, 0.176711,
 0.263985,  0.25704, 0.235977, 0.242997} 

{0.253615, 0.322662, 0.249113,  0.17461,
 0.263479, 0.257792, 0.236032, 0.242696} 

{0.255729, 0.324948, 0.244905, 0.174418,
 0.263679,   0.2573, 0.236318, 0.242704} 

{0.262404,  0.31624, 0.244745,  0.17661,
 0.264307,   0.2568, 0.236654, 0.242239} 

{0.264169, 0.309142, 0.236498,  0.19019,
 0.263688, 0.256563, 0.236574, 0.243174} 

{0.266378, 0.309334, 0.231985, 0.192303,
  0.26366, 0.256746, 0.237081, 0.242514} 

{0.267274, 0.307788, 0.229837, 0.195101,
 0.264124, 0.256833, 0.237058, 0.241986} 

{ 0.26703, 0.311703, 0.226004, 0.195263,
 0.263656, 0.257026, 0.235342, 0.243976} 

{0.268866, 0.302536, 0.233275, 0.195323,
 0.264347, 0.257191, 0.234237, 0.244226} 

{0.262914, 0.300489, 0.240022, 0.196574,
 0.264368, 0.257853, 0.233506, 0.244273} 

{0.261466, 0.298765, 0.244172, 0.195597,
 0.264839, 0.257785, 0.233018, 0.244358} 

{0.257194, 0.307415, 0.244765, 0.190626,
 0.264009, 0.257442,  0.23255,    0.246} 

{ 0.26015, 0.311234, 0.244751, 0.183865,
 0.263434, 0.257872,   0.2326, 0.246094} 

{0.263116, 0.310583, 0.243309, 0.182992,
 0.263594, 0.257836, 0.232515, 0.246055} 

{0.263198, 0.307579, 0.246712, 0.182511,
 0.264923, 0.259095,  0.23161, 0.244371} 

{0.267322, 0.309901, 0.242117, 0.180659,
 0.263947, 0.261025, 0.231354, 0.243674} 

{0.268045, 0.311589, 0.237914, 0.182452,
 0.263855, 0.261135,  0.23131,   0.2437} 

{0.267576, 0.308521,  0.24226, 0.181643,
 0.264558, 0.260672, 0.230196, 0.244574} 

{0.270903, 0.304612, 0.239925, 0.184559,
 0.264022,  0.25983, 0.230946, 0.245201} 

{0.272423, 0.304241, 0.236299, 0.187037,
  0.26413,  0.25998, 0.231573, 0.244318} 

{0.272285, 0.299865, 0.239139,  0.18871,
  0.26401, 0.260445, 0.231506,  0.24404} 

{0.274154, 0.303954, 0.233373, 0.188519,
 0.264123, 0.259678, 0.232389,  0.24381} 

{0.282284,  0.30157, 0.230757, 0.185389,
 0.264103, 0.259607, 0.232547, 0.243743} 

{0.286317, 0.306973, 0.219149, 0.187561,
 0.262849, 0.260734, 0.232468, 0.243948} 

{0.286571, 0.300624, 0.222593, 0.190212,
 0.262703, 0.260813, 0.233804, 0.242679} 

{0.283432, 0.298633,   0.2211, 0.196835,
 0.262844, 0.261052, 0.232938, 0.243165} 

{ 0.28144, 0.304555, 0.217496, 0.196509,
 0.262053, 0.260906, 0.233864, 0.243177} 

{0.278481, 0.304904, 0.221097, 0.195517,
 0.262278, 0.260268, 0.234731, 0.242723} 

{0.276451, 0.302451, 0.222001, 0.199097,
 0.261608, 0.260096, 0.235142, 0.243154} 

{0.269922, 0.304668, 0.233483, 0.191927,
  0.26112,  0.26052, 0.234084, 0.244276} 

{0.275176, 0.299891, 0.236983,  0.18795,
 0.260975, 0.259665, 0.235409,  0.24395} 

{0.277104, 0.304562,  0.22998, 0.188354,
 0.260238, 0.259442, 0.234513, 0.245808} 

{0.282135, 0.297538, 0.227566, 0.192761,
 0.260344, 0.259356,  0.23511,  0.24519} 

{ 0.28138, 0.298315, 0.224815, 0.195489,
  0.25932, 0.260809, 0.234837, 0.245034} 

{0.279959, 0.298148,   0.2137, 0.208194,
 0.258624, 0.261261, 0.234926, 0.245189} 

{0.279741,  0.28737, 0.214524, 0.218364,
 0.259479, 0.260801, 0.234561, 0.245158} 

{0.280753, 0.287489, 0.212451, 0.219306,
  0.26043, 0.259291, 0.234992, 0.245288} 

{0.280304, 0.285526, 0.212857, 0.221313,
  0.25998,  0.25945, 0.234979, 0.245591} 

{0.279354, 0.284535, 0.212325, 0.223786,
 0.260571,  0.25789, 0.236768, 0.244772} 

{0.278881, 0.287314,  0.20706, 0.226745,
 0.259835, 0.258535, 0.236474, 0.245157} 

{0.276799, 0.279748, 0.217016, 0.226437,
 0.259815, 0.258469, 0.236876,  0.24484} 

{0.269601, 0.280834, 0.221176, 0.228389,
 0.259266, 0.258154, 0.237712, 0.244868} 

{0.270473, 0.276019, 0.224915, 0.228593,
 0.257723, 0.258686,  0.23827, 0.245322} 

{ 0.25266,  0.28431, 0.229196, 0.233834,
 0.257532, 0.258516, 0.238798, 0.245154} 

{0.251413, 0.287643, 0.226104,  0.23484,
 0.257238, 0.258713, 0.238339, 0.245709} 

{0.250731, 0.286195, 0.229923, 0.233151,
 0.257467, 0.259339, 0.238117, 0.245078} 

{0.251298, 0.300056, 0.221759, 0.226887,
 0.257643, 0.259178,  0.23737,  0.24581} 

{ 0.24728, 0.300118, 0.228214, 0.224389,
 0.257435, 0.259222, 0.237274, 0.246068} 

{0.250679, 0.300501,   0.2247,  0.22412,
 0.258699, 0.258027,  0.23743, 0.245844} 

{0.250384, 0.299118, 0.228483, 0.222015,
 0.258763, 0.258112,  0.23736, 0.245764} 

{0.241218, 0.302148, 0.237445, 0.219189,
  0.25766, 0.258629, 0.237473, 0.246238} 

{0.237972, 0.303446, 0.241712, 0.216869,
 0.256314, 0.258592, 0.237228, 0.247866} 

{0.239071, 0.311909, 0.237151, 0.211869,
 0.255835, 0.258324, 0.238331, 0.247509} 

{0.251954, 0.288405, 0.242271,  0.21737,
 0.254149, 0.258961, 0.239098, 0.247792} 

{ 0.24898, 0.289064, 0.244501, 0.217455,
 0.253547,  0.25889,  0.23972, 0.247843} 

{0.251109, 0.291568, 0.239355, 0.217968,
 0.254125, 0.257511, 0.240689, 0.247675} 

{0.250691, 0.288646, 0.239225, 0.221437,
 0.254052, 0.257697, 0.240939, 0.247312} 

{0.249726, 0.288732,  0.23765, 0.223892,
 0.253824, 0.257406, 0.241051, 0.247719} 

{0.251379, 0.289117, 0.233971, 0.225533,
 0.253907, 0.258122, 0.241562, 0.246408} 

{0.258683, 0.276037, 0.233033, 0.232247,
 0.254215, 0.258584,   0.2419, 0.245301} 

{0.254007, 0.283453,  0.23351, 0.229031,
 0.255786, 0.258446, 0.240659, 0.245109} 

{0.256737, 0.275745,  0.23847, 0.229049,
 0.256881,   0.2573, 0.240681, 0.245137} 

{0.263583, 0.279206, 0.226208, 0.231003,
 0.256392, 0.257896, 0.241081, 0.244631} 

{0.261564, 0.283566, 0.226393, 0.228477,
 0.255501, 0.258101, 0.241298,   0.2451} 

{0.258956, 0.281414, 0.233496, 0.226134,
 0.255008, 0.258218, 0.241568, 0.245206} 

{0.254241, 0.286168, 0.232997, 0.226594,
 0.256302, 0.257805, 0.239702,  0.24619} 

{0.256143, 0.292324, 0.233091, 0.218441,
  0.25706, 0.257093, 0.240075, 0.245772} 

{0.258806,  0.29501, 0.223754, 0.222429,
 0.257846,  0.25637, 0.239737, 0.246047} 

{0.259254,  0.28053, 0.236351, 0.223865,
 0.257667, 0.256372, 0.240516, 0.245445} 

{0.261061, 0.283053,  0.23116, 0.224726,
 0.256541, 0.256528, 0.240089, 0.246842} 

{0.263237, 0.281271, 0.236122, 0.219369,
 0.255956, 0.256535, 0.240694, 0.246815} 

{0.259084,  0.28839, 0.228651, 0.223875,
 0.255322,  0.25727, 0.240515, 0.246893} 

{0.266138, 0.288635, 0.224677,  0.22055,
 0.256124, 0.257001,  0.23902, 0.247855} 

{0.259924, 0.298521, 0.222917, 0.218638,
 0.255828, 0.257119, 0.239162, 0.247891} 

{0.266651, 0.297067, 0.217714, 0.218567,
 0.254978, 0.256226, 0.241677, 0.247119} 

{0.261861, 0.297045, 0.219567, 0.221527,
 0.255241,  0.25625, 0.241284, 0.247226} 

{0.259411, 0.303007, 0.217824, 0.219758,
 0.255516, 0.256017, 0.241198, 0.247269} 

{0.258969, 0.305663, 0.214044, 0.221324,
 0.256407, 0.255116, 0.240757, 0.247721} 

{0.275899,  0.29507, 0.212001, 0.217029,
 0.257956, 0.254231, 0.240849, 0.246963} 

{0.265677, 0.301262, 0.212422, 0.220638,
 0.257959, 0.254331, 0.240951, 0.246759} 

{0.266198, 0.302142, 0.214386, 0.217275,
 0.258439, 0.254446, 0.241223, 0.245892} 

{0.266067, 0.301379,   0.2169, 0.215653,
 0.258558, 0.254197, 0.241081, 0.246164} 

{0.268296, 0.296402, 0.216032,  0.21927,
 0.259208, 0.253799, 0.241248, 0.245745} 

{0.270098,   0.2936, 0.214851, 0.221451,
 0.258716, 0.254144, 0.240294, 0.246846} 

{0.273355, 0.287565, 0.216986, 0.222094,
 0.258279, 0.253562, 0.241718, 0.246442} 

{ 0.26937, 0.295967, 0.215784, 0.218879,
 0.258247,  0.25328, 0.241804, 0.246669} 

{ 0.26888, 0.296671,  0.21277, 0.221679,
 0.258193, 0.253346, 0.241849, 0.246612} 

{0.271617, 0.291975, 0.216658,  0.21975,
 0.258648, 0.253169, 0.241475, 0.246708} 

{0.265346, 0.294336, 0.218376, 0.221942,
 0.258882, 0.252853, 0.241148, 0.247117} 

{  0.2653, 0.289816, 0.220643, 0.224242,
 0.258726, 0.252896, 0.241266, 0.247112} 

{0.259652, 0.292943, 0.222479, 0.224926,
 0.260031,  0.25141, 0.240723, 0.247836} 

{0.259146, 0.285647,   0.2223, 0.232907,
 0.259158, 0.252392, 0.239967, 0.248483} 

{ 0.24766, 0.293114, 0.225114, 0.234111,
 0.258561, 0.253481, 0.239605, 0.248353} 

{0.245721, 0.294948, 0.218087, 0.241244,
 0.258098, 0.254173, 0.239491, 0.248238} 

{0.219145, 0.317636, 0.228082, 0.235138,
 0.258411, 0.254082,  0.23931, 0.248197} 

{ 0.22088, 0.322822,  0.22354, 0.232759,
 0.257726, 0.253572, 0.240227, 0.248476} 

{0.216782, 0.328778, 0.221579, 0.232862,
 0.259168, 0.252389,  0.23983, 0.248614} 

{0.219897, 0.311997, 0.222329, 0.245778,
 0.258631, 0.251854, 0.240993, 0.248523} 

{0.212931, 0.313072, 0.216992, 0.257004,
  0.25908, 0.251936, 0.240783, 0.248201} 

{0.211332, 0.316557, 0.213883, 0.258227,
 0.258668, 0.253134, 0.240471, 0.247727} 

{0.213648, 0.312748, 0.215142, 0.258462,
 0.258623, 0.254142, 0.239844, 0.247391} 

{0.214434, 0.310796, 0.216191,  0.25858,
 0.258723, 0.255692, 0.239176, 0.246409} 

{0.223365, 0.309669,  0.21188, 0.255087,
 0.259981, 0.254921,  0.23806, 0.247039} 

{0.221201,  0.30618, 0.215649, 0.256969,
 0.261254, 0.254798,  0.23804, 0.245908} 

{0.220928, 0.305941, 0.212997, 0.260134,
 0.260976, 0.254231, 0.239247, 0.245545} 

{0.226123, 0.301501,  0.21231, 0.260066,
 0.259667, 0.254534, 0.239849,  0.24595} 

{0.223955, 0.315332, 0.199923,  0.26079,
 0.259874, 0.255045, 0.238713, 0.246368} 

{0.228362, 0.311359, 0.202083, 0.258196,
 0.260488,  0.25475, 0.239347, 0.245415} 

{0.231347, 0.310418, 0.200343, 0.257892,
 0.260463, 0.254637, 0.239494, 0.245406} 

{0.239499, 0.307295, 0.197337, 0.255869,
 0.260969, 0.255716, 0.237587, 0.245728} 

{0.235233, 0.313498, 0.199513, 0.251757,
 0.258665, 0.256104, 0.238912, 0.246318} 

{0.241231, 0.308084, 0.204875, 0.245809,
   0.2591, 0.255862, 0.238166, 0.246873} 

{0.238317, 0.314484, 0.198692, 0.248508,
 0.258776, 0.255759, 0.239884, 0.245582} 

{0.233994, 0.318698, 0.197993, 0.249314,
 0.258579, 0.256034, 0.240046, 0.245342} 

{0.241462, 0.316958, 0.194798, 0.246783,
 0.258319,  0.25473, 0.242761, 0.244189} 

{0.249838, 0.316547, 0.188512, 0.245103,
 0.258278, 0.254258,  0.24317, 0.244294} 

{0.251248, 0.316306, 0.186505, 0.245941,
 0.258179,    0.255, 0.243438, 0.243383} 

{0.250822,  0.31587, 0.193274, 0.240034,
 0.257841, 0.255497, 0.243821, 0.242841} 

{0.255608, 0.314794, 0.188742, 0.240856,
 0.257566, 0.255644, 0.244099, 0.242691} 

{ 0.25761, 0.316424, 0.189425,  0.23654,
 0.257929, 0.255486,  0.24416, 0.242425} 

{0.256494, 0.307288,   0.1957, 0.240518,
 0.257962, 0.257072, 0.243818, 0.241148} 

{0.259974, 0.306274, 0.194492,  0.23926,
 0.258058, 0.256309,  0.24432, 0.241313} 

{0.262131, 0.302435, 0.197332, 0.238103,
 0.257942,  0.25597, 0.245127, 0.240961} 

{0.261792, 0.309022, 0.192204, 0.236982,
 0.257369,  0.25746, 0.244515, 0.240656} 

{0.261754, 0.305718, 0.192084, 0.240445,
 0.258383, 0.257247, 0.243714, 0.240657} 

{0.268794, 0.288701, 0.195758, 0.246747,
  0.25677, 0.259827,   0.2429, 0.240502} 

{0.271166, 0.290784, 0.189784, 0.248266,
  0.25731, 0.259725,  0.24258, 0.240384} 

{0.276588, 0.289964, 0.187692, 0.245756,
 0.257335,  0.25951, 0.242225,  0.24093} 

{0.277172, 0.286342, 0.194172, 0.242315,
 0.258466, 0.259347, 0.241562, 0.240625} 

{0.268344, 0.298181, 0.194427, 0.239047,
 0.260025, 0.259181, 0.240222, 0.240571} 

{0.267148, 0.299813, 0.199342, 0.233697,
 0.260914, 0.258784,  0.23968, 0.240622} 

{0.260173, 0.300525, 0.202956, 0.236346,
 0.260693,  0.25903, 0.239663, 0.240614} 

{0.256931, 0.302625, 0.202712, 0.237733,
 0.260687, 0.259222, 0.238869, 0.241222} 

{0.259258,  0.30673, 0.190419, 0.243593,
 0.260755, 0.259755, 0.239303, 0.240187} 

{0.260808,  0.30573,  0.19057, 0.242893,
 0.261419, 0.259955, 0.239011, 0.239616} 

{0.260649, 0.311382, 0.187661, 0.240309,
 0.261833, 0.259611, 0.239299, 0.239257} 

{0.266242, 0.304402, 0.200428, 0.228928,
 0.262286, 0.260046, 0.238791, 0.238877} 

{0.267053, 0.301381, 0.196497, 0.235069,
 0.262424, 0.260548, 0.238808, 0.238221} 

{0.266291,  0.30598, 0.189137, 0.238593,
 0.262179, 0.261343,   0.2377, 0.238778} 

{0.269524, 0.310784,  0.18258, 0.237112,
 0.261812,   0.2612, 0.237019, 0.239969} 

{0.259284, 0.316264, 0.183717, 0.240734,
 0.262287, 0.260833, 0.237317, 0.239562} 

{0.258731, 0.316367, 0.184659, 0.240243,
 0.262079, 0.261503, 0.237385, 0.239033} 

{0.253381, 0.320755, 0.186678, 0.239186,
   0.2613, 0.261354, 0.236991, 0.240355} 

{0.258313, 0.319739, 0.184892, 0.237056,
 0.260903, 0.261248, 0.237401, 0.240448} 

{0.259317,  0.31734, 0.186441, 0.236902,
 0.260409, 0.261731, 0.237733, 0.240127} 

{0.259238, 0.314909, 0.187632,  0.23822,
 0.260913, 0.261113, 0.238085,  0.23989} 

{0.261349, 0.313138, 0.190078, 0.235435,
 0.261573, 0.260802, 0.237521, 0.240103} 

{0.264521, 0.308397, 0.190839, 0.236243,
 0.262235, 0.259926, 0.237493, 0.240346} 

{0.262399, 0.306336, 0.192083, 0.239182,
 0.262171, 0.260279, 0.237373, 0.240177} 

{0.267489,  0.30683,  0.18822, 0.237461,
 0.262694, 0.259863, 0.237367, 0.240076} 

{0.267013, 0.307144, 0.187873,  0.23797,
 0.262321, 0.261175, 0.237339, 0.239166} 

{0.266507, 0.303146, 0.193178,  0.23717,
 0.261903, 0.260312,  0.23808, 0.239705} 

{0.270613, 0.300232, 0.194039, 0.235115,
 0.262318, 0.260782, 0.237272, 0.239628} 

{0.269331, 0.299953, 0.201295, 0.229421,
 0.261799,  0.26063, 0.237933, 0.239638} 

{0.266783, 0.298619, 0.199174, 0.235423,
 0.262383, 0.258841, 0.238465, 0.240312} 

{ 0.26923,  0.29591, 0.198549, 0.236311,
 0.263345, 0.258917, 0.238471, 0.239268} 

{0.261312, 0.291602, 0.207013, 0.240073,
 0.262688, 0.259307, 0.237907, 0.240098} 

{0.238536, 0.296692, 0.215861, 0.248911,
 0.263091, 0.259241, 0.238356, 0.239312} 

{0.230007, 0.298422, 0.212418, 0.259152,
 0.263221, 0.259645, 0.238122, 0.239012} 

{0.230267, 0.299691, 0.211869, 0.258174,
 0.262814, 0.259305, 0.237813, 0.240068} 

{0.227144, 0.296542, 0.208583, 0.267731,
 0.263367, 0.259374, 0.236515, 0.240744} 

{0.226203, 0.294446, 0.209231,  0.27012,
 0.262361, 0.261019, 0.235808, 0.240813} 

{0.229956, 0.296621, 0.204558, 0.268865,
 0.261596, 0.261039, 0.235412, 0.241953} 

{0.228394, 0.298267, 0.205292, 0.268047,
  0.26143, 0.261802, 0.234643, 0.242125} 

{0.229272, 0.300777,  0.19827, 0.271681,
  0.26201, 0.259705, 0.234903, 0.243382} 

{0.223951, 0.302965, 0.205851, 0.267233,
 0.261958, 0.259867, 0.234604, 0.243571} 

{0.218283, 0.298861, 0.208713, 0.274143,
 0.262244, 0.259642, 0.234511, 0.243603} 

{0.216225, 0.303844, 0.210818, 0.269112,
 0.262941, 0.260958, 0.234378, 0.241723} 

{ 0.22414, 0.300864, 0.210072, 0.264924,
 0.261913, 0.261256, 0.235085, 0.241746} 

{0.224544,  0.30344, 0.215764, 0.256252,
 0.261788, 0.261419,  0.23537, 0.241423} 

{0.220841, 0.300564, 0.221165, 0.257431,
 0.261845,  0.26128, 0.235418, 0.241457} 

{0.220736, 0.300689, 0.219589, 0.258987,
 0.261784, 0.260319, 0.236107, 0.241789} 

{0.223043, 0.299672, 0.216767, 0.260519,
 0.261294, 0.261468,  0.23521, 0.242028} 

{0.217758, 0.297198, 0.211102, 0.273942,
 0.261529, 0.259967, 0.234228, 0.244276} 

{0.216172, 0.298736, 0.213743, 0.271348,
 0.261267,  0.25901, 0.233722, 0.246001} 

{0.218157, 0.295821, 0.209767, 0.276256,
 0.261228, 0.259151, 0.233621,    0.246} 

{0.217874, 0.293249, 0.214428, 0.274449,
  0.26199,  0.25881, 0.233023, 0.246177} 

{0.213459, 0.291997, 0.218275,  0.27627,
 0.263487, 0.257926, 0.232952, 0.245636} 

{0.208803, 0.291427, 0.222397, 0.277373,
 0.263556, 0.257702, 0.233157, 0.245585} 

{0.213197, 0.287661, 0.221171, 0.277971,
 0.264128, 0.257388, 0.232811, 0.245672} 

{0.214291, 0.292739, 0.211011, 0.281958,
 0.264453, 0.257848, 0.232701, 0.244997} 

{0.212655,  0.29297, 0.211804, 0.282571,
 0.264342, 0.257498, 0.231778, 0.246383} 

{0.216946, 0.294532, 0.200599, 0.287923,
 0.264338, 0.257439, 0.231731, 0.246492} 

{0.219384, 0.301447, 0.196541, 0.282628,
 0.265211, 0.257602, 0.230503, 0.246684} 

{0.218184, 0.304933, 0.196834,  0.28005,
 0.265042, 0.258217, 0.230682, 0.246059} 

{0.216497, 0.311965, 0.196738,   0.2748,
 0.264929, 0.258217, 0.231106, 0.245748} 

{0.218539, 0.309593, 0.193052, 0.278816,
 0.265156, 0.258292, 0.231006, 0.245546} 

{0.216161, 0.305208, 0.190622, 0.288009,
 0.265113, 0.257853, 0.231712, 0.245322} 

{0.209624, 0.309449, 0.183966, 0.296961,
 0.264988, 0.258257, 0.232125,  0.24463} 

{0.211318, 0.313684, 0.175473, 0.299524,
 0.265159, 0.258436,  0.23199, 0.244414} 

{0.214684, 0.312969, 0.175304, 0.297043,
 0.265885, 0.257856, 0.231866, 0.244393} 

{0.222162, 0.319514, 0.173411, 0.284913,
 0.265803, 0.257728, 0.232299,  0.24417} 

{0.212804, 0.319062, 0.177995, 0.290139,
 0.265958,  0.25741, 0.232387, 0.244245} 

{0.210288, 0.318659,   0.1779, 0.293153,
 0.265692, 0.256713, 0.233707, 0.243888} 

{0.212545, 0.316844, 0.176902, 0.293709,
 0.264883, 0.257754, 0.233346, 0.244017} 

{0.212317, 0.322929, 0.176052, 0.288702,
 0.264776, 0.258049, 0.233351, 0.243824} 

{0.210361, 0.329397, 0.173892,  0.28635,
 0.264316, 0.257133, 0.234828, 0.243723} 

{0.208197,  0.33991, 0.171736, 0.280157,
 0.263702, 0.256726, 0.234429, 0.245143} 

{ 0.19931, 0.365069, 0.171262, 0.264359,
 0.263733, 0.257329, 0.234474, 0.244464} 

{0.201088, 0.364382, 0.169968, 0.264563,
 0.264154, 0.258648, 0.233619, 0.243579} 

{0.209681, 0.368148, 0.165366, 0.256805,
 0.264126, 0.258069, 0.234233, 0.243573} 

{0.209466, 0.369171, 0.164738, 0.256625,
 0.262372, 0.260225, 0.234504,   0.2429} 

{0.210613, 0.368117, 0.166697, 0.254573,
 0.262334, 0.259773, 0.234232, 0.243661} 

{0.212371, 0.372287,   0.1642, 0.251142,
 0.262205, 0.260507, 0.233655, 0.243633} 

{0.208595, 0.378579, 0.169861, 0.242965,
 0.262119, 0.261935, 0.233101, 0.242844} 

{0.210034,   0.3746, 0.171278, 0.244088,
 0.262411, 0.261983, 0.233078, 0.242528} 

{0.205692, 0.381761,  0.17092, 0.241627,
 0.262499, 0.262341, 0.232481, 0.242679} 

{0.206237, 0.376946, 0.172891, 0.243926,
 0.261442, 0.262708, 0.232875, 0.242974} 

{0.210164, 0.376304, 0.173723, 0.239808,
 0.261231, 0.263034, 0.232977, 0.242757} 

{0.211405, 0.373011,   0.1753, 0.240284,
 0.261319, 0.262897, 0.233021, 0.242763} 

{0.214975, 0.374647, 0.182692, 0.227686,
 0.261705, 0.263048, 0.232656,  0.24259} 

{0.219187, 0.372965, 0.182349, 0.225499,
  0.26147, 0.263006, 0.232516, 0.243008} 

{0.221007, 0.380204, 0.189471, 0.209318,
 0.261775, 0.262348, 0.233247,  0.24263} 

{0.221855,  0.38784, 0.189247, 0.201057,
 0.261312, 0.262549, 0.233347, 0.242791} 

{  0.2178, 0.388826, 0.196595,  0.19678,
 0.261015, 0.262755, 0.232575, 0.243656} 

{0.210748,  0.38691, 0.206091, 0.196251,
   0.2602, 0.263138, 0.232097, 0.244565} 

{0.209472, 0.382488, 0.203253, 0.204786,
 0.258813, 0.263884,  0.23243, 0.244873} 

{0.214593, 0.375861, 0.202088, 0.207458,
 0.258952, 0.263474, 0.231584, 0.245989} 

{0.208035, 0.374768, 0.206118, 0.211079,
 0.259167, 0.263107, 0.230793, 0.246933} 

{0.204371, 0.372918, 0.213981,  0.20873,
 0.259014, 0.262867, 0.230427, 0.247691} 

{0.210211, 0.359016, 0.217539, 0.213234,
 0.259687, 0.262632, 0.230143, 0.247538} 

{0.204863, 0.359786, 0.221753, 0.213598,
 0.259573, 0.263182, 0.229178, 0.248066} 

{0.205828,  0.35553, 0.223839, 0.214803,
 0.259712,  0.26345, 0.228359, 0.248479} 

{ 0.20425, 0.349102, 0.226954, 0.219693,
 0.258017,  0.26387, 0.228517, 0.249596} 

{0.204591, 0.352329, 0.222176, 0.220904,
 0.257981, 0.263681, 0.227974, 0.250365} 

{0.197461, 0.353144, 0.222509, 0.226885,
 0.257915,  0.26235, 0.228591, 0.251143} 

{0.196894, 0.358033, 0.223075, 0.221999,
 0.257488, 0.262044, 0.229773, 0.250695} 

{0.195775, 0.364191, 0.222148, 0.217886,
 0.259086, 0.261213, 0.229559, 0.250142} 

{0.193292, 0.362097, 0.226555, 0.218056,
 0.259316, 0.259941, 0.230393,  0.25035} 

{0.197973, 0.351402, 0.226772, 0.223853,
 0.259579, 0.260891, 0.230813, 0.248716} 

{0.198135,  0.34466, 0.238229, 0.218976,
 0.259538, 0.260916, 0.230635, 0.248911} 

{0.207337, 0.339289, 0.237473, 0.215901,
 0.260988, 0.260493, 0.229914, 0.248606} 

{0.207006, 0.338903, 0.238643, 0.215448,
 0.260824, 0.260499, 0.230171, 0.248506} 

{0.212631, 0.335846, 0.236152, 0.215371,
 0.260752, 0.260517, 0.229711,  0.24902} 

{0.218385,  0.32406, 0.242513, 0.215041,
 0.261415, 0.260933, 0.229526, 0.248126} 

{0.226618, 0.324459, 0.241448, 0.207475,
 0.261888, 0.261212, 0.228681, 0.248219} 

{0.230635, 0.319546, 0.241878, 0.207942,
 0.262019, 0.260913, 0.228798,  0.24827} 

{0.228665, 0.324986, 0.244357, 0.201992,
 0.263317, 0.260096, 0.228037,  0.24855} 

{0.221624,  0.33068, 0.240515, 0.207181,
 0.262942, 0.260727, 0.227462, 0.248868} 

{0.222725, 0.326202, 0.243485, 0.207588,
 0.262879, 0.262501, 0.226338, 0.248281} 

{0.221466, 0.324267, 0.245419, 0.208847,
 0.262894, 0.262597, 0.226085, 0.248424} 

{ 0.22338, 0.321091, 0.246172, 0.209358,
 0.262407,  0.26267, 0.226555, 0.248369} 

{0.226414, 0.322556, 0.242145, 0.208885,
 0.261411, 0.262433, 0.226513, 0.249642} 

{0.223029, 0.324202, 0.246972, 0.205797,
 0.261482, 0.262411, 0.226879, 0.249227} 

{0.234038, 0.320013, 0.246015, 0.199935,
 0.261794, 0.262663, 0.226777, 0.248765} 

{0.234608, 0.319449, 0.247522, 0.198421,
 0.261703, 0.263254, 0.227794,  0.24725} 

{0.234345, 0.316078, 0.249107,  0.20047,
 0.261597, 0.264009, 0.227372, 0.247022} 

{0.232208, 0.316291, 0.249074, 0.202428,
 0.261743,  0.26399,  0.22812, 0.246147} 

{0.229031, 0.317683, 0.247663, 0.205623,
 0.262618, 0.263147, 0.227806, 0.246429} 

{0.227756, 0.318438, 0.249063, 0.204743,
 0.262126, 0.263224, 0.227627, 0.247023} 

{0.226561, 0.314125, 0.251985, 0.207329,
  0.26211, 0.263245, 0.227567, 0.247078} 

{0.226255, 0.312979, 0.256839, 0.203927,
 0.262256,  0.26352, 0.226438, 0.247786} 

{0.230144, 0.315845, 0.252493, 0.201518,
 0.262572, 0.263069, 0.226548,  0.24781} 

{0.225419, 0.310611, 0.248413, 0.215557,
 0.262461, 0.263295, 0.227405,  0.24684} 

{0.222417, 0.314488, 0.244369, 0.218726,
  0.26217, 0.263218, 0.227836, 0.246777} 

{ 0.21124, 0.320677, 0.246776, 0.221307,
 0.262857, 0.262184, 0.228562, 0.246398} 

{0.214482, 0.324079,  0.24705, 0.214389,
 0.262331, 0.261839, 0.228115, 0.247715} 

{0.209539, 0.324144, 0.251703, 0.214614,
 0.263068, 0.261633, 0.228264, 0.247035} 

{0.209618,  0.32492, 0.251846, 0.213615,
 0.263168, 0.260718, 0.229417, 0.246697} 

{0.206826, 0.326098, 0.247231, 0.219844,
 0.262919, 0.260954, 0.229224, 0.246904} 

{0.206383, 0.327992, 0.248841, 0.216784,
 0.263041,  0.26116, 0.228536, 0.247264} 

