955 documents , 1 concepts , 2896 context features (75005) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 10, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
0.010752600433121894   T=0,K=0:  75552 (0.018) ; 84150 (0.018) ; 84234 (0.015) ; nlsj32160 (0.015) ; 42267 (0.014) ; 63772 (0.014) ; 1564 (0.013) ; 54465 (0.013) ; 30500 (0.013) ; 8665 (0.013) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=0:  63772 (0.016) ; 61791 (0.016) ; nlsj96033 (0.014) ; 30500 (0.010) ; nlsj32160 (0.009) ; 84494 (0.009) ; 45996 (0.009) ; 7915 (0.009) ; 40154 (0.009) ; 75552 (0.009) ; 

0.02065164774555563   T=0,K=1:  62204 (0.034) ; 75005 (0.017) ; 88467 (0.016) ; 46892 (0.016) ; 94677 (0.016) ; 114553 (0.014) ; 12485 (0.013) ; 63960 (0.013) ; 72627 (0.013) ; 19546 (0.012) ; 
0.014671612451813969   T=1,K=1:  62204 (0.030) ; 75005 (0.018) ; 88467 (0.017) ; 63772 (0.016) ; 45996 (0.015) ; 72627 (0.015) ; 90504 (0.013) ; 114615 (0.012) ; 38547 (0.012) ; 22825 (0.012) ; 
0.01841945333108664   T=2,K=1:  62204 (0.040) ; 75005 (0.026) ; 22825 (0.022) ; 88467 (0.020) ; 94677 (0.015) ; 63772 (0.014) ; 90504 (0.013) ; 45996 (0.013) ; 20621 (0.012) ; 72627 (0.010) ; 
0.0418706162233133   T=3,K=1:  62204 (0.040) ; 75005 (0.024) ; 94677 (0.020) ; 63772 (0.018) ; 22825 (0.017) ; 45996 (0.016) ; 88467 (0.014) ; 20621 (0.014) ; 88973 (0.012) ; 46892 (0.011) ; 
0.07080511265056914   T=4,K=1:  62204 (0.041) ; 45996 (0.022) ; 75005 (0.019) ; 94677 (0.013) ; 88467 (0.012) ; 63772 (0.011) ; 10923 (0.011) ; 88973 (0.011) ; 38547 (0.010) ; 28592 (0.010) ; 
0.03595825076027012   T=5,K=1:  62204 (0.033) ; 75005 (0.020) ; 45996 (0.018) ; 90504 (0.014) ; 46892 (0.013) ; 88467 (0.013) ; 12485 (0.012) ; 38547 (0.011) ; 83253 (0.011) ;  (0.010) ; 
0.0714415488592091   T=6,K=1:  45996 (0.019) ; 62204 (0.016) ; 38547 (0.015) ; 88467 (0.014) ; 75005 (0.014) ; 46892 (0.014) ; 20621 (0.013) ; 94677 (0.013) ; 83253 (0.011) ; 12485 (0.010) ; 
0.11406819691969512   T=7,K=1:  45996 (0.024) ; 62204 (0.019) ; 38547 (0.019) ; 88467 (0.015) ; 75005 (0.014) ; 94677 (0.012) ; 12485 (0.011) ; 49173 (0.011) ; 22825 (0.010) ;  (0.010) ; 
0.04446157798229394   T=8,K=1:  45996 (0.028) ; 62204 (0.023) ; 38547 (0.016) ; 75005 (0.013) ; 90504 (0.012) ; 49173 (0.012) ; 79223 (0.012) ;  (0.011) ; 22825 (0.011) ; 25945 (0.010) ; 
0.11380026280076282   T=9,K=1:  45996 (0.029) ; 49173 (0.015) ;  (0.015) ; 62204 (0.013) ; 79223 (0.013) ; 75005 (0.011) ; 38547 (0.011) ; nlsj62521 (0.011) ; 28592 (0.010) ; 25945 (0.010) ; 
0.09662190323771847   T=10,K=1:  45996 (0.024) ; 62204 (0.016) ; 28592 (0.014) ; 49173 (0.013) ; nlsj62521 (0.012) ;  (0.012) ; nlsj9493 (0.011) ; 38547 (0.011) ; 22209 (0.010) ; 24084 (0.009) ; 
0.044707091163435686   T=11,K=1:  49173 (0.022) ; 45996 (0.019) ; nlsj9493 (0.016) ; 62204 (0.015) ; 16804 (0.012) ; 31562 (0.012) ; 28566 (0.012) ; 22209 (0.011) ;  (0.011) ; 67009 (0.010) ; 
0.05744275917121699   T=12,K=1:  49173 (0.024) ; 67009 (0.018) ; 16804 (0.018) ; nlsj9493 (0.018) ; 44964 (0.013) ; 10923 (0.012) ; 62204 (0.012) ; 63772 (0.011) ; 94677 (0.011) ; 24084 (0.011) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=1:  62204 (0.025) ; 45996 (0.019) ; 75005 (0.015) ; 94677 (0.011) ; 88467 (0.011) ; 38547 (0.011) ; 49173 (0.010) ; 22825 (0.010) ; 90504 (0.009) ; 63772 (0.009) ; 

0.1866535404114226   T=0,K=2:   (0.046) ; 46613 (0.030) ; 45996 (0.029) ; 84234 (0.024) ; 112833 (0.022) ; 22209 (0.017) ; 116416 (0.015) ; 114548 (0.014) ; 24847 (0.014) ; 32173 (0.013) ; 
0.21609938566003403   T=1,K=2:  46613 (0.057) ; 45996 (0.028) ;  (0.027) ; 84234 (0.024) ; nlsj61372 (0.017) ; 22209 (0.017) ; 116416 (0.016) ; 24847 (0.016) ; 112833 (0.015) ; 102000 (0.012) ; 
0.07387382661393617   T=2,K=2:  46613 (0.055) ; 45996 (0.027) ; 116416 (0.022) ; 22209 (0.022) ; 84234 (0.019) ; 112833 (0.018) ; nlsj61372 (0.015) ;  (0.014) ; 94677 (0.013) ; 115972 (0.012) ; 
0.1100419523506045   T=3,K=2:  46613 (0.052) ; 45996 (0.036) ; 22209 (0.029) ; 84234 (0.020) ;  (0.019) ; 116416 (0.017) ; 8909 (0.012) ; 70958 (0.012) ; 260 (0.012) ; 75005 (0.012) ; 
0.10222954676473249   T=4,K=2:  46613 (0.025) ; 22209 (0.024) ;  (0.023) ; 84234 (0.020) ; 75005 (0.019) ; 45996 (0.017) ; 112833 (0.015) ; 65552 (0.014) ; 260 (0.012) ; 70958 (0.010) ; 
0.04300403487746572   T=5,K=2:  22209 (0.033) ; 46613 (0.024) ; 84234 (0.023) ; 45996 (0.022) ;  (0.016) ; 75005 (0.015) ; 65552 (0.015) ; 70958 (0.014) ; 260 (0.014) ; 112833 (0.012) ; 
0.08532719341065438   T=6,K=2:  65552 (0.029) ; 84234 (0.024) ; 22209 (0.018) ; 46613 (0.016) ; 45996 (0.016) ; 75005 (0.013) ; 112833 (0.013) ; 22100 (0.013) ;  (0.013) ; 70958 (0.011) ; 
0.06957016056124088   T=7,K=2:  84234 (0.028) ; 65552 (0.020) ; 22209 (0.020) ; 45996 (0.014) ; 260 (0.014) ; 22100 (0.014) ; 63772 (0.013) ; 70958 (0.012) ; 114548 (0.012) ; 8909 (0.011) ; 
0.10016040506416941   T=8,K=2:  84234 (0.032) ; 22100 (0.019) ; 65552 (0.019) ; 22209 (0.017) ; 34138 (0.013) ; 70958 (0.012) ; 45996 (0.012) ; 8909 (0.012) ; 112833 (0.011) ; 114548 (0.011) ; 
0.04285315313126398   T=9,K=2:  84234 (0.039) ; 65552 (0.021) ; 45996 (0.019) ; 34138 (0.017) ; 22100 (0.016) ; 63772 (0.016) ; 22209 (0.016) ; 260 (0.014) ; nlsj61372 (0.014) ; 70958 (0.013) ; 
0.09365519131468673   T=10,K=2:  84234 (0.032) ; 22100 (0.022) ; 65552 (0.022) ; 19972 (0.018) ; 63772 (0.018) ; 34138 (0.016) ; 22209 (0.015) ; 75552 (0.014) ; 31236 (0.014) ; 45996 (0.014) ; 
0.16005138554888565   T=11,K=2:  22100 (0.020) ; 19972 (0.020) ; 84234 (0.019) ; 65552 (0.018) ; 34138 (0.016) ; 63772 (0.013) ; 31236 (0.012) ; 112833 (0.012) ; 22209 (0.011) ; 114548 (0.011) ; 
0.1110162681841852   T=12,K=2:  84234 (0.024) ; 19972 (0.019) ; 102000 (0.016) ; 75552 (0.014) ; 46606 (0.014) ; 85306 (0.013) ; 22100 (0.013) ; 83732 (0.013) ; 31236 (0.013) ; 112833 (0.013) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=2:  84234 (0.025) ; 46613 (0.022) ; 45996 (0.019) ; 22209 (0.019) ;  (0.016) ; 65552 (0.015) ; 112833 (0.013) ; 22100 (0.012) ; 70958 (0.011) ; 114548 (0.011) ; 

0.5365538296808502   T=0,K=3:   (0.041) ; 51241 (0.034) ; nlsj76838 (0.019) ; 86219 (0.018) ; 45996 (0.014) ; 71308 (0.012) ; 62204 (0.011) ; 105829 (0.011) ; 31161 (0.010) ; 86108 (0.009) ; 
0.25194764739404024   T=1,K=3:  62204 (0.027) ;  (0.026) ; 51241 (0.024) ; 86219 (0.023) ; nlsj76838 (0.020) ; 45996 (0.016) ; 71308 (0.014) ; 105829 (0.013) ; 114615 (0.011) ; 1564 (0.010) ; 
0.14119527752837754   T=2,K=3:  62204 (0.038) ; 86219 (0.031) ;  (0.017) ; nlsj76838 (0.017) ; 1564 (0.014) ; 71308 (0.014) ; 45996 (0.014) ; 110114 (0.012) ; 114615 (0.011) ; 51241 (0.011) ; 
0.12551920956459955   T=3,K=3:  62204 (0.044) ; 86219 (0.034) ; 45996 (0.016) ; 71308 (0.015) ; nlsj76838 (0.013) ; 1564 (0.012) ; 110114 (0.012) ;  (0.011) ; 105829 (0.010) ; 114615 (0.009) ; 
0.16243602715254482   T=4,K=3:  62204 (0.029) ; 45996 (0.020) ; 86219 (0.019) ;  (0.014) ; 105829 (0.012) ; 71308 (0.011) ; 84234 (0.010) ; 74126 (0.010) ; 22209 (0.009) ; 110114 (0.009) ; 
0.038392098891057165   T=5,K=3:  62204 (0.053) ;  (0.017) ; 86219 (0.014) ; 45996 (0.013) ; 71308 (0.012) ; 22209 (0.010) ; 105829 (0.009) ; 43977 (0.009) ; 95100 (0.009) ; 84234 (0.009) ; 
0.16963031942088966   T=6,K=3:  62204 (0.030) ; 71308 (0.022) ;  (0.017) ; 86219 (0.012) ; 84234 (0.010) ; 26943 (0.010) ; 41018 (0.010) ; 45996 (0.010) ; 74126 (0.010) ; 22100 (0.010) ; 
0.24684764813483367   T=7,K=3:  62204 (0.030) ; 71308 (0.025) ;  (0.019) ; 84234 (0.014) ; 1564 (0.011) ; 41018 (0.011) ; 64866 (0.011) ; 74126 (0.010) ; 51241 (0.009) ; 26943 (0.009) ; 
0.19091779753070387   T=8,K=3:  62204 (0.038) ; 71308 (0.018) ;  (0.015) ; 84234 (0.012) ; 1564 (0.011) ; 64866 (0.011) ; 85306 (0.010) ; 110639 (0.010) ; 86219 (0.009) ; 51241 (0.009) ; 
0.2109909248410285   T=9,K=3:  62204 (0.025) ; 71308 (0.016) ;  (0.016) ; 85306 (0.014) ; 84234 (0.012) ; 64866 (0.012) ; 31236 (0.011) ; nlsj61372 (0.011) ; 75552 (0.011) ; 74126 (0.011) ; 
0.16234052345342803   T=10,K=3:  62204 (0.042) ; 71308 (0.022) ; 31236 (0.020) ;  (0.017) ; 85306 (0.013) ; 84234 (0.012) ; nlsj61372 (0.011) ; 45996 (0.011) ; 75552 (0.011) ; 74126 (0.010) ; 
0.11643955388886615   T=11,K=3:  62204 (0.036) ; 71308 (0.028) ; 31236 (0.022) ;  (0.018) ; nlsj61372 (0.016) ; 84234 (0.012) ; 26886 (0.011) ; 45996 (0.011) ; 85306 (0.011) ; 74126 (0.009) ; 
0.3260725828197207   T=12,K=3:  31236 (0.034) ; 71308 (0.028) ; 26886 (0.025) ; 62204 (0.022) ; nlsj61372 (0.016) ;  (0.012) ; 74126 (0.011) ; 84234 (0.011) ; 85306 (0.010) ; 19123 (0.010) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=3:  62204 (0.033) ;  (0.019) ; 71308 (0.018) ; 86219 (0.014) ; 45996 (0.012) ; 51241 (0.011) ; 31236 (0.010) ; 84234 (0.010) ; 26886 (0.009) ; nlsj76838 (0.009) ; 

0.021790083865625403   T=0,K=4:  114615 (0.019) ; 84505 (0.016) ; 72627 (0.015) ; 61885 (0.014) ; 45996 (0.014) ; 28588 (0.014) ; 74621 (0.013) ; 110419 (0.012) ; 49750 (0.012) ; 112720 (0.012) ; 
0.11494531088067386   T=1,K=4:  84505 (0.018) ; 45996 (0.015) ; nlsj87789 (0.013) ; 49750 (0.013) ; 114615 (0.013) ; nlsj39949 (0.013) ; nlsj76838 (0.012) ; 27847 (0.012) ; 72627 (0.012) ; 103341 (0.012) ; 
0.13068356025674346   T=2,K=4:  114615 (0.016) ; 84505 (0.015) ; 75005 (0.013) ; 49750 (0.013) ; nlsj39949 (0.012) ; 22210 (0.012) ; 22100 (0.012) ; 74621 (0.011) ; 27847 (0.011) ; 20598 (0.011) ; 
0.048592139433113885   T=3,K=4:  75005 (0.017) ; 61885 (0.016) ; 27847 (0.015) ; 114615 (0.015) ; 84505 (0.014) ; 62204 (0.014) ; 72627 (0.014) ; 63772 (0.013) ; 20598 (0.012) ; nlsj39949 (0.012) ; 
0.09107866943584737   T=4,K=4:  62204 (0.024) ; 114615 (0.024) ; 75005 (0.020) ; 20598 (0.020) ; 27847 (0.015) ; 63772 (0.012) ; 45996 (0.012) ; 84505 (0.011) ; 72627 (0.011) ; 12948 (0.009) ; 
0.023319337210203926   T=5,K=4:  20598 (0.023) ; 62204 (0.019) ; 75005 (0.017) ; 114615 (0.016) ; 63772 (0.015) ; 42214 (0.014) ; 78071 (0.011) ; 84505 (0.010) ; 74621 (0.009) ; 72627 (0.009) ; 
0.07445891673274127   T=6,K=4:  20598 (0.019) ; 62204 (0.017) ; 63772 (0.014) ; 75005 (0.014) ; 78071 (0.013) ; 84505 (0.013) ; 72627 (0.011) ; 42214 (0.010) ; 114615 (0.010) ; 49750 (0.010) ; 
0.0575096430292231   T=7,K=4:  20598 (0.017) ; 42214 (0.016) ; 62204 (0.015) ; 63772 (0.013) ; 78071 (0.012) ; 84505 (0.012) ; 26886 (0.010) ; 46613 (0.010) ; 75005 (0.009) ;  (0.008) ; 
0.1107565294545651   T=8,K=4:  84505 (0.019) ; 42214 (0.016) ; 63772 (0.015) ; 62204 (0.013) ; 20598 (0.013) ; 52332 (0.013) ; 80327 (0.012) ; 75005 (0.012) ; 78071 (0.010) ; 112060 (0.009) ; 
0.06817964553100782   T=9,K=4:  42214 (0.028) ; 20598 (0.017) ; 75005 (0.014) ; 62204 (0.013) ; 26289 (0.011) ; nlsj11144 (0.011) ; 85982 (0.010) ; 96884 (0.010) ; 80327 (0.010) ; 109757 (0.010) ; 
0.0379852276467811   T=10,K=4:  62204 (0.025) ; 75005 (0.020) ; 42214 (0.016) ; 109757 (0.013) ; 20598 (0.013) ; 52332 (0.011) ; 96884 (0.010) ; 80327 (0.010) ; 84234 (0.010) ; 63772 (0.010) ; 
0.034440278097625114   T=11,K=4:  62204 (0.038) ; 75005 (0.022) ; 84234 (0.019) ; 42214 (0.013) ; 109757 (0.012) ; 84505 (0.011) ; 64703 (0.011) ; 52332 (0.011) ; 80327 (0.010) ; 45996 (0.010) ; 
0.019494774338924416   T=12,K=4:  62204 (0.029) ; 42214 (0.020) ; 80327 (0.017) ; 97148 (0.017) ; 84234 (0.016) ; 45996 (0.015) ; nlsj553 (0.015) ; 63772 (0.014) ; 75005 (0.012) ;  (0.011) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=4:  62204 (0.018) ; 75005 (0.014) ; 20598 (0.013) ; 42214 (0.013) ; 84505 (0.013) ; 63772 (0.011) ; 114615 (0.011) ; 45996 (0.009) ; 78071 (0.009) ; 109757 (0.009) ; 

0.096712421075153   T=0,K=5:   (0.044) ; 62204 (0.037) ; 110243 (0.017) ; 75005 (0.016) ; 64866 (0.015) ; 63772 (0.015) ; 26886 (0.014) ; 101822 (0.014) ; 60245 (0.012) ; 8665 (0.011) ; 
0.23009317829737694   T=1,K=5:   (0.040) ; 62204 (0.029) ; 110243 (0.016) ; 110114 (0.015) ; 60245 (0.015) ; 26412 (0.012) ; nlsj32160 (0.011) ; 75005 (0.011) ; 63772 (0.011) ; 22209 (0.010) ; 
0.13669282340428235   T=2,K=5:   (0.039) ; 62204 (0.022) ; 12973 (0.017) ; 63772 (0.017) ; 110114 (0.016) ; 22209 (0.014) ; 26886 (0.013) ; 75005 (0.012) ; 26412 (0.012) ; 45996 (0.010) ; 
0.09683351829463803   T=3,K=5:   (0.038) ; 62204 (0.020) ; 63772 (0.019) ; 26886 (0.018) ; 12973 (0.016) ; 22209 (0.016) ; 4845 (0.014) ; 110114 (0.013) ; 75005 (0.011) ; 26412 (0.011) ; 
0.08662026035418123   T=4,K=5:  62204 (0.026) ;  (0.022) ; 26886 (0.021) ; 4845 (0.017) ; 63772 (0.015) ; 12973 (0.015) ; 75005 (0.012) ; 22209 (0.012) ; 110114 (0.012) ; nlsj11198 (0.010) ; 
0.0231232980850279   T=5,K=5:  26886 (0.023) ; 63772 (0.019) ;  (0.018) ; 22209 (0.015) ; 62204 (0.014) ; 4845 (0.012) ; 75005 (0.012) ; 12973 (0.012) ; 86219 (0.010) ; nlsj11198 (0.010) ; 
0.06480428066173682   T=6,K=5:  63772 (0.026) ;  (0.023) ; 64866 (0.017) ; 86219 (0.016) ; 75005 (0.016) ; 26886 (0.016) ; 4845 (0.014) ; 31565 (0.012) ; 52398 (0.011) ; nlsj11198 (0.011) ; 
0.06425912105924723   T=7,K=5:   (0.024) ; 63772 (0.022) ; 86219 (0.021) ; 64866 (0.014) ; 75005 (0.014) ; nlsj11198 (0.013) ; 31565 (0.013) ; 41018 (0.011) ; 26886 (0.010) ; 52571 (0.009) ; 
0.11924391544163097   T=8,K=5:   (0.034) ; 86219 (0.021) ; 63772 (0.019) ; 64866 (0.016) ; 84234 (0.014) ; 103975 (0.013) ; 75005 (0.013) ; 52571 (0.013) ; 45996 (0.012) ; 31565 (0.012) ; 
0.07436432783775426   T=9,K=5:   (0.032) ; 63772 (0.030) ; 64866 (0.017) ; 86219 (0.017) ; 45996 (0.015) ; 110114 (0.013) ; 84234 (0.010) ; 31565 (0.010) ; 72202 (0.010) ; 52571 (0.009) ; 
0.13262463615561013   T=10,K=5:   (0.026) ; 86219 (0.025) ; 63772 (0.025) ; 64866 (0.018) ; 45996 (0.015) ; 84234 (0.013) ; 75005 (0.013) ; 90166 (0.011) ; nlsj32160 (0.010) ; 52571 (0.009) ; 
0.05877584095899266   T=11,K=5:   (0.024) ; 45996 (0.021) ; 63772 (0.020) ; 86219 (0.016) ; 75005 (0.016) ; 64866 (0.013) ; 99832 (0.011) ; 41018 (0.009) ; 8665 (0.009) ; nlsj32160 (0.009) ; 
0.13400930436218378   T=12,K=5:   (0.026) ; 45996 (0.021) ; 75005 (0.019) ; 63772 (0.018) ; 86219 (0.014) ; 64866 (0.013) ; 722 (0.011) ; 110114 (0.010) ; 74631 (0.010) ; 110243 (0.010) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=5:   (0.030) ; 63772 (0.020) ; 62204 (0.014) ; 75005 (0.013) ; 26886 (0.012) ; 86219 (0.012) ; 45996 (0.012) ; 64866 (0.012) ; 110114 (0.011) ; 22209 (0.010) ; 

0.09273891909451928   T=0,K=6:  19972 (0.029) ; 103972 (0.025) ; 114651 (0.020) ; 45996 (0.019) ; nlsj61372 (0.017) ; 63772 (0.016) ; nlsj71743 (0.014) ; 27847 (0.013) ; 22209 (0.013) ; nlsj32160 (0.010) ; 
0.08563509911810134   T=1,K=6:  nlsj61372 (0.023) ; nlsj71743 (0.021) ; 63772 (0.019) ; 22209 (0.018) ; 114651 (0.016) ; 45996 (0.014) ; 103972 (0.014) ; 19972 (0.014) ; nlsj32160 (0.010) ; 34855 (0.010) ; 
0.14150962911185794   T=2,K=6:  nlsj61372 (0.022) ; 22209 (0.020) ; nlsj71743 (0.020) ; nlsj32160 (0.016) ; 34855 (0.014) ; 75152 (0.011) ; 63772 (0.011) ; 86184 (0.010) ; 114651 (0.009) ; 89366 (0.009) ; 
0.11037008452456419   T=3,K=6:  22209 (0.019) ; nlsj61372 (0.019) ; nlsj32160 (0.017) ; 27847 (0.014) ; 89366 (0.013) ; nlsj71743 (0.013) ; 63772 (0.012) ; 34855 (0.012) ; 74626 (0.011) ; 45996 (0.010) ; 
0.15772209010110308   T=4,K=6:  22209 (0.016) ; nlsj61372 (0.015) ; 63772 (0.015) ; nlsj32160 (0.013) ; 45996 (0.013) ; 34855 (0.012) ; 85306 (0.010) ; 89366 (0.009) ;  (0.009) ; 74626 (0.009) ; 
0.026220359698674582   T=5,K=6:  45996 (0.022) ; nlsj32160 (0.017) ; nlsj61372 (0.012) ; 22209 (0.012) ; 61041 (0.010) ;  (0.010) ; 34855 (0.010) ; 26447 (0.008) ; 74626 (0.008) ; 62204 (0.008) ; 
0.11437004687660245   T=6,K=6:  nlsj32160 (0.024) ; 45996 (0.014) ;  (0.011) ; 26447 (0.010) ; 61041 (0.010) ; nlsj76838 (0.010) ; 63772 (0.009) ; nlsj61372 (0.009) ; 260 (0.009) ; 34855 (0.008) ; 
0.08555760118452935   T=7,K=6:  26447 (0.018) ; 114548 (0.016) ; 63772 (0.013) ; 22209 (0.012) ; nlsj76838 (0.012) ; nlsj32160 (0.012) ; 61041 (0.010) ; 45996 (0.009) ; 76570 (0.008) ; 110639 (0.008) ; 
0.13534110175704797   T=8,K=6:  26447 (0.015) ; nlsj32160 (0.014) ; 110639 (0.011) ; 114548 (0.011) ; nlsj76838 (0.011) ; 76570 (0.011) ; 63772 (0.010) ; 61791 (0.010) ; 68641 (0.009) ; 64866 (0.008) ; 
0.092769097329573   T=9,K=6:  26447 (0.013) ; 61791 (0.013) ; 103972 (0.012) ; 110639 (0.012) ; 114548 (0.010) ; 85306 (0.010) ; 76570 (0.010) ; 84234 (0.010) ;  (0.010) ; 63772 (0.008) ; 
0.08993327941552376   T=10,K=6:  103972 (0.013) ; 22209 (0.013) ; 26447 (0.011) ; 114548 (0.011) ; 76570 (0.010) ; 84422 (0.010) ; 85306 (0.010) ; nlsj32160 (0.009) ; 110639 (0.009) ; 61791 (0.008) ; 
0.31648231152923517   T=11,K=6:  85306 (0.016) ; 110639 (0.011) ; 26447 (0.011) ; 110114 (0.010) ; 64866 (0.009) ; 19972 (0.009) ; 65552 (0.009) ; 73064 (0.009) ; 84234 (0.008) ; 66173 (0.008) ; 
0.03672388748483195   T=12,K=6:  85306 (0.033) ; 110639 (0.021) ; 61041 (0.012) ; 26447 (0.010) ; nlsj32160 (0.009) ; 19282 (0.009) ; 64866 (0.009) ; 19972 (0.009) ; 76570 (0.009) ; 86453 (0.008) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=6:  nlsj32160 (0.013) ; 22209 (0.012) ; nlsj61372 (0.012) ; 45996 (0.011) ; 26447 (0.010) ; 63772 (0.010) ; 85306 (0.010) ; 103972 (0.010) ; 19972 (0.009) ; nlsj71743 (0.008) ; 

0.016090393901208134   T=0,K=7:  nlsj76838 (0.026) ; 22502 (0.017) ; 45996 (0.016) ; nlsj61372 (0.015) ; 105829 (0.015) ; 28592 (0.014) ; 19972 (0.013) ; 62204 (0.013) ;  (0.013) ; 84494 (0.012) ; 
0.017003722372362275   T=1,K=7:  84494 (0.020) ; 28592 (0.019) ; nlsj76838 (0.018) ; 105829 (0.013) ; 12485 (0.012) ; 45996 (0.012) ; 22502 (0.012) ;  (0.012) ; 75005 (0.011) ; 31236 (0.010) ; 
0.09683733170841886   T=2,K=7:  84494 (0.023) ; nlsj76838 (0.023) ; 28592 (0.021) ;  (0.019) ; 45996 (0.017) ; 31236 (0.016) ; 75005 (0.014) ; 105829 (0.013) ; 31565 (0.011) ; 3466 (0.011) ; 
0.09532562816742406   T=3,K=7:  84494 (0.028) ; 28592 (0.022) ; nlsj76838 (0.018) ;  (0.018) ; 22502 (0.014) ; 75005 (0.014) ; 45996 (0.014) ; 72627 (0.014) ; 31236 (0.011) ; 72202 (0.010) ; 
0.12649452035995612   T=4,K=7:  28592 (0.022) ;  (0.020) ; 45996 (0.019) ; 84494 (0.016) ; 75005 (0.013) ; 22209 (0.011) ; 105829 (0.011) ; 90504 (0.011) ; 72627 (0.010) ; nlsj76838 (0.010) ; 
0.012322934316708839   T=5,K=7:  45996 (0.027) ;  (0.023) ; 105829 (0.017) ; 62204 (0.013) ; 84494 (0.013) ; 28592 (0.013) ; 75005 (0.010) ; 22209 (0.009) ; 90504 (0.009) ; nlsj76838 (0.008) ; 
