date	genre	author	work	tlg author	tlg work	sentence location	sentence id	sentence ids	sentence original	target id	sense id	disambiguation	subgenre	subsense
-700	Poetry	Homer	Iliad	0012	001	2.212	470	nlsj9544 68641 5222 58751 41858 112307 50165 3371 85306 72202 65315 59339 42432 19546 nlsj175 21802 14755	Θερσίτης δ’ ἔτι μοῦνος ἀμετροεπὴς ἐκολῴα ὃς ἔπεα φρεσὶν ᾗσιν ἄκοσμά τε πολλά τε ᾔδη μάψ ἀτὰρ οὐ κατὰ κόσμον ἐριζέμεναι βασιλεῦσιν ἀλλ’ ὅ τι οἱ εἴσαιτο γελοίϊον Ἀργείοισιν ἔμμεναι	59339	kosmos:order	1	Epic	kosmos-1.1
-700	Poetry	Homer	Iliad	0012	001	4.144	1097	19546 57039 293 6174 59339 50824 33438 60556	βασιλῆϊ δὲ κεῖται ἄγαλμα ἀμφότερον κόσμός θ’ ἵππῳ ἐλατῆρί τε κῦδος	59339	kosmos:decoration	1	Epic	kosmos-2.1
-700	Poetry	Homer	Iliad	0012	001	5.757	1727	46195 80011 70174 14990 53496 42214 75571 72627 13096 61925 18617 65315 59339 18753 31977 103190 61013 14882 13098 18550 9014 72202 48121	Ζεῦ πάτερ οὐ νεμεσίζῃ Ἄρῃ τάδε καρτερὰ ἔργα ὁσσάτιόν τε καὶ οἷον ἀπώλεσε λαὸν Ἀχαιῶν μὰψ ἀτὰρ οὐ κατὰ κόσμον ἐμοὶ δ’ ἄχος οἳ δὲ ἕκηλοι τέρπονται Κύπρίς τε καὶ ἀργυρότοξος Ἀπόλλων ἄφρονα τοῦτον ἀνέντες ὃς οὔ τινα οἶδε θέμιστα	59339	kosmos:order	1	Epic	kosmos-1.2
-700	Poetry	Homer	Iliad	0012	001	8.10	2355	11388 nlsj96033 30790 70910 42827 105816 14975 nlsj4526 83869 59339 42827 73355	ὃν δ’ ἂν ἐγὼν ἀπάνευθε θεῶν ἐθέλοντα νοήσω ἐλθόντ’ ἢ Τρώεσσιν ἀρηγέμεν ἢ Δαναοῖσι πληγεὶς οὐ κατὰ κόσμον ἐλεύσεται Οὔλυμπον δέ	59339	kosmos:order	1	Epic	kosmos-1.2
-700	Poetry	Homer	Iliad	0012	001	10.471	3292	43711 52939 1229 36179 nlsj61372 113963 57964 43309 59339 105282	οἳ δ’ εὗδον καμάτῳ ἀδηκότες ἔντεα δέ σφιν καλὰ παρ’ αὐτοῖσι χθονὶ κέκλιτο εὖ κατὰ κόσμον τριστοιχί	59339	kosmos:order	4	Epic	kosmos-1.1
-700	Poetry	Homer	Iliad	0012	001	11.47	3373	47421 38547 37805 41295 50824 43309 59339 42785 17378 102663 90830 103678 49634 92083	ἡνιόχῳ μὲν ἔπειτα ἑῷ ἐπέτελλεν ἕκαστος ἵππους εὖ κατὰ κόσμον ἐρυκέμεν αὖθ’ ἐπὶ τάφρῳ αὐτοὶ δὲ πρυλέες σὺν τεύχεσι θωρηχθέντες ῥώοντ’	59339	kosmos:order	4	Epic	kosmos-1.1
-700	Poetry	Homer	Iliad	0012	001	12.84	3838	47421 38547 37805 41295 50824 43309 59339 42785 17378 102663	ἡνιόχῳ μὲν ἔπειτα ἑῷ ἐπέτελλεν ἕκαστος ἵππους εὖ κατὰ κόσμον ἐρυκέμεν αὖθ’ ἐπὶ τάφρῳ	59339	kosmos:order	4	Epic	kosmos-1.1
-700	Poetry	Homer	Iliad	0012	001	12.223	3898	91489 102832 18617 92323 93917 65552 31035 18626 59339 69863 42827 56480	ὣς ἡμεῖς εἴ πέρ τε πύλας καὶ τεῖχος Ἀχαιῶν ῥηξόμεθα σθένεϊ μεγάλῳ εἴξωσι δ’ Ἀχαιοί οὐ κόσμῳ παρὰ ναῦφιν ἐλευσόμεθ’ αὐτὰ κέλευθα	59339	kosmos:order	4	Epic	kosmos-1.1
-700	Poetry	Homer	Iliad	0012	001	14.187	4560	115067 103922 59339 19123 nlsj177 47734 52571 18519 11388 nlsj96033 69052 31161	αὐτὰρ ἐπεὶ δὴ πάντα περὶ χροῒ θήκατο κόσμον βῆ ῥ’ ἴμεν ἐκ θαλάμοιο καλεσσαμένη δ’ Ἀφροδίτην τῶν ἄλλων ἀπάνευθε θεῶν πρὸς μῦθον ἔειπε	59339	kosmos:decoration	4	Epic	kosmos-2.1
-700	Poetry	Homer	Iliad	0012	001	17.204	5683	43089 48038 35513 59699 103678 59339 59655 116218 2654	τοῦ δὴ ἑταῖρον ἔπεφνες ἐνηέα τε κρατερόν τε τεύχεα δ’ οὐ κατὰ κόσμον ἀπὸ κρατός τε καὶ ὤμων εἵλευ	59339	kosmos:order	4	Epic	kosmos-1.2
-700	Poetry	Homer	Iliad	0012	001	24.622	8320	43089 24164 5816 43309 59339 68115 nlsj50917 80362 71911 74655 82496 42818	ἕταροι δ’ ἔδερόν τε καὶ ἄμφεπον εὖ κατὰ κόσμον μίστυλλόν τ’ ἄρ’ ἐπισταμένως πεῖράν τ’ ὀβελοῖσιν ὄπτησάν τε περιφραδέως ἐρύσαντό τε πάντα	59339	kosmos:order	4	Epic	kosmos-1.2
-700	Poetry	Homer	Odyssey	0012	002	3.137	558	52571 761 18626 65315 59339 46892 53956 42827 72522 19363 106566 18617 69052 69013 61925 414	τὼ δὲ καλεσσαμένω ἀγορὴν ἐς πάντας Ἀχαιούς μάψ ἀτὰρ οὐ κατὰ κόσμον ἐς ἠέλιον καταδύντα οἱ ἦλθον οἴνῳ βεβαρηότες υἷες Ἀχαιῶν μῦθον μυθείσθην τοῦ εἵνεκα λαὸν ἄγειραν	59339	kosmos:order	4	Epic	kosmos-1.2
-700	Poetry	Homer	Odyssey	0012	002	8.178	1953	75092 49415 96698 nlsj56179 31161 59339	ὤρινάς μοι θυμὸν ἐνὶ στήθεσσι φίλοισιν εἰπὼν οὐ κατὰ κόσμον	59339	kosmos:order	4	Epic	kosmos-1.2
-700	Poetry	Homer	Odyssey	0012	002	8.489	2132	63013 59339 18617 72702 1587 75552 42230 79983 75552 68239 18626 nlsj68228 79223 3128	λίην γὰρ κατὰ κόσμον Ἀχαιῶν οἶτον ἀείδεις ὅσσ’ ἔρξαν τ’ ἔπαθόν τε καὶ ὅσσ’ ἐμόγησαν Ἀχαιοί ὥς τέ που ἢ αὐτὸς παρεὼν ἢ ἄλλου ἀκούσας	59339	kosmos:order	4	Epic	kosmos-1.2
-700	Poetry	Homer	Odyssey	0012	002	8.492	2133	408 66573 50824 59339 1587 28203 nlsj3168 84234 nlsj2559 3615 27945 1083 27293 72122 8665 nlsj39585 nlsj1698 36635	ἀλλ’ ἄγε δὴ μετάβηθι καὶ ἵππου κόσμον ἄεισον δουρατέου τὸν Ἐπειὸς ἐποίησεν σὺν Ἀθήνῃ ὅν ποτ’ ἐς ἀκρόπολιν δόλον ἤγαγε δῖος Ὀδυσσεὺς ἀνδρῶν ἐμπλήσας οἵ ῥ’ Ἴλιον ἐξαλάπαξαν	59339	kosmos:order	4	Epic	kosmos-1.3
-700	Poetry	Homer	Odyssey	0012	002	13.76	3410	51825 59339 80371 33923 104712 63212	τοὶ δὲ καθῖζον ἐπὶ κλησιν ἕκαστοι κόσμῳ πεῖσμα δ’ ἔλυσαν ἀπὸ τρητοῖο λίθοις	59339	kosmos:order	4	Epic	kosmos-1.1
-700	Poetry	Homer	Odyssey	0012	002	14.363	3802	59339 72610 80327 31161	ἀλλὰ τά γ’ οὐ κατὰ κόσμον ὀΐομαι οὐδέ με πείσεις εἰπὼν ἀμφ’ Ὀδυσῆϊ	59339	kosmos:order	4	Epic	kosmos-1.2
-700	Poetry	Homer	Odyssey	0012	002	20.180	5584	77698 25053 72610 86371 113560 22036 59339 2772	πάντως οὐκέτι νῶϊ διακρινέεσθαι ὀΐω πρὶν χειρῶν γεύσασθαι ἐπεὶ σύ περ οὐ κατὰ κόσμον αἰτίζεις	59339	kosmos:order	4	Epic	kosmos-1.2
-700	Poetry	Hesiod	Theogony	0020	001	586	244	36505 35541 48291 8909 59339 292 22270 71930	ἐξάγαγ’ ἔνθα περ ἄλλοι ἔσαν θεοὶ ἠδ’ ἄνθρωποι κόσμῳ ἀγαλλομένην γλαυκώπιδος ὀβριμοπάτρης	59339	kosmos:decoration	1	Epic	kosmos-2.1
-650	Religion	Hymns	Hymn 04 To Hermes	0013	004	255	138	102668 26197 59339	ἐπεὶ τάχα νῶι διοισόμεθ’ οὐ κατὰ κόσμον	59339	kosmos:order	4	Hymns	kosmos-1.2
-650	Religion	Hymns	Hymn 04 To Hermes	0013	004	431	246	86297 22209 1899 21941 48291 46195 657 106566 35414 59339 42065 57343	τοὺς δὲ κατὰ πρέσβιν τε καὶ ὡς γεγάασιν ἕκαστος ἀθανάτους ἐγέραιρε θεοὺς Διὸς ἀγλαὸς υἱός πάντ’ ἐνέπων κατὰ κόσμον ἐπωλένιον κιθαρίζων	59339	kosmos:order	4	Hymns	kosmos-1.1
-650	Religion	Hymns	Hymn 04 To Hermes	0013	004	478	273	44506 113560 45996 63111 43071 nlsj61372 43309 59339 45794 786	εὐμόλπει μετὰ χερσὶν ἔχων λιγύφωνον ἑταίρην καλὰ καὶ εὖ κατὰ κόσμον ἐπιστάμενος ἀγορεύειν	59339	kosmos:order	1	Hymns	kosmos-1.2
-650	Religion	Hymns	Hymn 05 To Aphrodite	0013	005	161	81	62799 44814 38876 59339 90504 115067 2654 110068 85814 22472 33722 52883 75182	οἳ δ’ ἐπεὶ οὖν λεχέων εὐποιήτων ἐπέβησαν κόσμον μέν οἱ πρῶτον ἀπὸ χροὸς εἷλε φαεινόν πόρπας τε γναμπτάς θ’ ἕλικας κάλυκάς τε καὶ ὅρμους	59339	kosmos:decoration	1	Hymns	kosmos-2.1
-650	Religion	Hymns	Hymn 06 To Aphrodite	0013	006	14	6	115067 59339 103922 1083 1899	αὐτὰρ ἐπειδὴ πάντα περὶ χροῒ κόσμον ἔθηκαν ἦγον ἐς ἀθανάτους	59339	kosmos:decoration	4	Hymns	kosmos-2.1
-650	Religion	Hymns	Hymn 27 To Artemis	0013	027	16	5	35541 54265 76965 104311 50605 46613 113379 115067 59339 45996 36956 114468	ἔνθα κατακρεμάσασα παλίντονα τόξα καὶ ἰοὺς ἡγεῖται χαρίεντα περὶ χροῒ κόσμον ἔχουσα ἐξάρχουσα χορούς	59339	kosmos:order	4	Hymns	kosmos-1.1
-650	Religion	Hymns	Hymn 32 To Selene	0013	032	3	2	2181 21401 33728 75934 59655 1899 85306 59339 75267 2181 61875	ἧς ἄπο αἴγλη γαῖαν ἑλίσσεται οὐρανόδεικτος κρατὸς ἀπ’ ἀθανάτοιο πολὺς δ’ ὑπὸ κόσμος ὄρωρεν αἴγλης λαμπούσης	59339	kosmos:decoration	4	Hymns	kosmos-2.1
-498	Poetry	Pindar	Pythians	0033	002	2.9	59	50631 79595 113560 26438 34729 42622 2182 103922 59339 71580 27618 15214 80370 53968 93917 50722 nlsj79629 44990 52571 48291	ἐπὶ γὰρ ἰοχέαιρα παρθένος χερὶ διδύμᾳ ὅ τ’ ἐναγώνιος Ἑρμᾶς αἰγλᾶντα τίθησι κόσμον ξεστὸν ὅταν δίφρον ἔν θ’ ἅρματα πεισιχάλινα καταζευγνύῃ σθένος ἵππιον ὀρσοτρίαιναν εὐρυβίαν καλέων θεόν	59339	kosmos:decoration	4	Choral	kosmos-2.1
-498	Poetry	Pindar	Pythians	0033	002	3.82	153	28566 70708 59339 110598 260 nlsj61372 104685 37720	τὰ μὲν ὦν οὐ δύνανται νήπιοι κόσμῳ φέρειν ἀλλ’ ἀγαθοί τὰ καλὰ τρέψαντες ἔξω	59339	kosmos:order	4	Choral	kosmos-1.2
-488	Poetry	Pindar	Olympians	0033	001	3.9	91	48240 70874 8909 11106 59589 45691 90504 17183 33787 20104 nlsj4018 8665 110006 58782 19282 nlsj58503 59339 33308	τᾶς ἄπο θεόμοροι νίσοντ’ ἐπ’ ἀνθρώπους ἀοιδαί ᾧ τινι κραίνων ἐφετμὰς Ἡρακλέος προτέρας ἀτρεκὴς Ἑλλανοδίκας γλεφάρων Αἰτωλὸς ἀνὴρ ὑψόθεν ἀμφὶ κόμαισι βάλῃ γλαυκόχροα κόσμον ἐλαίας	59339	kosmos:decoration	4	Choral	kosmos-2.1
-488	Poetry	Pindar	Olympians	0033	001	8.81	268	42622 49266 1666 nlsj1692 390 35414 nlsj5976 63487 59339 73342 46195 21920 74420	Ἑρμᾶ δὲ θυγατρὸς ἀκούσαις Ἰφίων Ἀγγελίας ἐνέποι κεν Καλλιμάχῳ λιπαρὸν κόσμον Ὀλυμπίᾳ ὅν σφι Ζεὺς γένει ὤπασεν	59339	kosmos:decoration	4	Choral	kosmos-2.1
-488	Poetry	Pindar	Olympians	0033	001	11.11	357	71308 nlsj2843 76703 103088 91325 59339 96662 114816 33308 46682 56445 nlsj11123 nlsj7232 21830 3928	ἴσθι νῦν Ἀρχεστράτου παῖ τεᾶς Ἁγησίδαμε πυγμαχίας ἕνεκεν κόσμον ἐπὶ στεφάνῳ χρυσέας ἐλαίας ἁδυμελῆ κελαδήσω Ζεφυρίων Λοκρῶν γενεὰν ἀλέγων	59339	kosmos:decoration	4	Choral	kosmos-2.1
-485	Poetry	Pindar	Nemeans	0033	003	2.6	37	76083 80042 nlsj75598 44087 2815 65552 26447 59339 1989 47828 50965 28379 nlsj61372 18948 nlsj9302 70839 76703	ὀφείλει δ’ ἔτι πατρίαν εἴπερ καθ’ ὁδόν νιν εὐθυπομπὸς αἰὼν ταῖς μεγάλαις δέδωκε κόσμον Ἀθάναις θαμὰ μὲν Ἰσθμιάδων δρέπεσθαι κάλλιστον ἄωτον ἐν Πυθίοισί τε νικᾶν Τιμονόου παῖδ’	59339	kosmos:decoration	4	Choral	kosmos-2.1
-485	Poetry	Pindar	Nemeans	0033	003	3.31	64	90334 59339 61791 22389 22164	ποτίφορον δὲ κόσμον ἔλαβες τψπε= υνσπεξιφιεδ γλυκύ τι γαρυέμεν	59339	kosmos:decoration	4	Choral	kosmos-2.2
-480	Poetry	Pindar	Isthmians	0033	004	6.66	151	61842 65966 42214 74420 47608 64757 103972 41858 106566 112217 78056 71810 16686 59339 37805 88467 71492 43833 346 67260 22502 27764 67260 55653	Λάμπων δὲ μελέταν ἔργοις ὀπάζων Ἡσιόδου μάλα τιμᾷ τοῦτ’ ἔπος υἱοῖσί τε φράζων παραινεῖ ξυνὸν ἄστει κόσμον ἑῷ προσάγων καὶ ξένων εὐεργεσίαις ἀγαπᾶται μέτρα μὲν γνώμᾳ διώκων μέτρα δὲ καὶ κατέχων	59339	kosmos:decoration	1	Choral	kosmos-2.2
-472	Tragedy	Aeschylus	Persians	0085	002	399	159	24084 90504 45268 56730 463 59339 24261 96979 38586 79223 73881 58057 85306 20200 76703 33819 nlsj177 33623 80043 33623 76703 23069 nlsj96033 80107 30699 48623 86917	τὸ δεξιὸν μὲν πρῶτον εὐτάκτως κέρας ἡγεῖτο κόσμῳ δεύτερον δ’ ὁ πᾶς στόλος ἐπεξεχώρει καὶ παρῆν ὁμοῦ κλύειν πολλὴν βοήν ὦ παῖδες Ἑλλήνων ἴτε ἐλευθεροῦτε πατρίδ’ ἐλευθεροῦτε δὲ παῖδας γυναῖκας θεῶν τέ πατρῴων ἕδη θήκας τε προγόνων	59339	kosmos:order	4	Tragedy	kosmos-1.1
-472	Tragedy	Aeschylus	Persians	0085	002	832	362	21936 67543 nlsj4392 nlsj56179 42827 72357 59339 44856 61959 106920 76703	σὺ δ’ ὦ γεραιὰ μῆτερ ἡ Ξέρξου φίλη ἐλθοῦσ’ ἐς οἴκους κόσμον ὅστις εὐπρεπὴς λαβοῦσ’ ὑπαντίαζε παιδί	59339	kosmos:decoration	3	Tragedy	kosmos-2.1
-472	Tragedy	Aeschylus	Persians	0085	002	849	370	nlsj177 61791 59339 27980 106920 76703 80357	ἀλλ’ εἶμι καὶ λαβοῦσα κόσμον ἐκ δόμων ὑπαντιάζειν παιδί μου πειράσομαι	59339	kosmos:decoration	3	Tragedy	kosmos-2.1
-472	Tragedy	Aeschylus	Persians	0085	002	918	383	19546 nlsj100912 260 nlsj8813 103975 65552 59339 8665 71308 23242 39662	ὀτοτοῖ βασιλεῦ στρατιᾶς ἀγαθῆς καὶ περσονόμου τιμῆς μεγάλης κόσμου τ’ ἀνδρῶν οὓς νῦν δαίμων ἐπέκειρεν	59339	kosmos:decoration	1	Tragedy	kosmos-2.2
-467	Tragedy	Aeschylus	Seven Against Thebes	0085	004	397	181	59339 8665 104698 nlsj38485 22209 93786	κόσμον μὲν ἀνδρὸς οὔτιν’ ἂν τρέσαιμ’ ἐγώ οὐδ’ ἑλκοποιὰ γίγνεται τὰ σήματα	59339	kosmos:decoration	1	Tragedy	kosmos-2.1
-463	Tragedy	Aeschylus	Suppliant Maidens	0085	001	246	94	42830 59339 18863 63772	εἴρηκας ἀμφὶ κόσμον ἀψευδῆ λόγον	59339	kosmos:decoration	3	Tragedy	kosmos-2.1
-458	Tragedy	Aeschylus	Agamemnon	0085	005	355	136	46195 19546 71314 111032 65552 59339 60314 105483 91605 19282 96375 27022 65552 69972 107884 65552 28155 21370 17054 77230	ὦ Ζεῦ βασιλεῦ καὶ νὺξ φιλία μεγάλων κόσμων κτεάτειρα ἥτ’ ἐπὶ Τροίας πύργοις ἔβαλες στεγανὸν δίκτυον ὡς μήτε μέγαν μήτ’ οὖν νεαρῶν τιν’ ὑπερτελέσαι μέγα δουλείας γάγγαμον ἄτης παναλώτου	59339	kosmos:decoration	4	Tragedy	kosmos-2.2
-458	Tragedy	Aeschylus	Agamemnon	0085	005	518	196	65796 19550 nlsj56179 96389 93711 47715 23242 9762 nlsj68228 76742 110089 73517 24289 59339 19546 85306 114753	ἰὼ μέλαθρα βασιλέων φίλαι στέγαι σεμνοί τε θᾶκοι δαίμονές τ’ ἀντήλιοι εἴ που πάλαι φαιδροῖσι τοισίδ’ ὄμμασι δέξασθε κόσμῳ βασιλέα πολλῷ χρόνῳ	59339	kosmos:order	4	Tragedy	kosmos-1.1
-458	Tragedy	Aeschylus	Agamemnon	0085	005	1269	581	nlsj60710 13098 31943 114689 42887 41828 59339 53769 65552 nlsj56179 45948 27694 65240 52571 112015 990 91295 102242 63345 8575 71308 64961 64961 32741 11206 104166 47863 106094	ἰδοὺ δ’ Ἀπόλλων αὐτὸς ἐκδύων ἐμὲ χρηστηρίαν ἐσθῆτ’ ἐποπτεύσας δέ με κἀν τοῖσδε κόσμοις καταγελωμένην μέγα φίλων ὑπ’ ἐχθρῶν οὐ διχορρόπως μάτην καλουμένη δὲ φοιτὰς ὡς ἀγύρτρια πτωχὸς τάλαινα λιμοθνὴς ἠνεσχόμην καὶ νῦν ὁ μάντις μάντιν ἐκπράξας ἐμὲ ἀπήγαγ’ ἐς τοιάσδε θανασίμους τύχας	59339	kosmos:decoration	4	Tragedy	kosmos-2.1
-458	Tragedy	Aeschylus	Eumenides	0085	007	55	30	59339 nlsj96033 293 110598 26886 8909 96389	καὶ κόσμος οὔτε πρὸς θεῶν ἀγάλματα φέρειν δίκαιος οὔτ’ ἐς ἀνθρώπων στέγας	59339	kosmos:order	4	Tragedy	kosmos-1.2
-450	Tragedy	Sophocles	Trachiniae	0011	001	763	389	90504 23667 nlsj59923 112307 59339 112934 96960 55897	καὶ πρῶτα μὲν δείλαιος ἵλεῳ φρενί κόσμῳ τε χαίρων καὶ στολῇ κατηύχετο	59339	kosmos:decoration	4	Tragedy	kosmos-2.1
-445	Tragedy	Euripides	Rhesus	0006	019		242	84363 29828 59339 80557	ποῖον δὲ δώρων κόσμον οὐκ ἐπέμψαμεν	59339	kosmos:order	4	Tragedy	kosmos-1.3
-442	Tragedy	Sophocles	Ajax	0011	003	293	164	23069 23069 59339 93968 110598	γύναι γυναιξὶ κόσμον ἡ σιγὴ φέρει	59339	kosmos:decoration	1	Tragedy	kosmos-2.1
-442	Tragedy	Sophocles	Ajax	0011	003	1407	777	31236 57965 8665 50360 106977 59339 110598	μία δ’ ἐκ κλισίας ἀνδρῶν ἴλη τὸν ὑπασπίδιον κόσμον φερέτω	59339	kosmos:decoration	4	Tragedy	kosmos-2.1
-430	Narrative	Herodotus	Histories	0016	001	1.65.3	423	62204 112217 91372 71308 51849 59339 nlsj10192	οἳ μὲν δή τινες πρὸς τούτοισι λέγουσι καὶ φράσαι αὐτῷ τὴν Πυθίην τὸν νῦν κατεστεῶτα κόσμον Σπαρτιήτῃσι	59339	kosmos:order	3	History	kosmos-1.4
-430	Narrative	Herodotus	Histories	0016	001	1.99.1	729	72321 59339 nlsj4640 90504 51849 31333 19546 397 114548 74735 19546 21783 10223 91268 11583 2731	οἰκοδομηθέντων δὲ πάντων κόσμον τόνδε Δηιόκης πρῶτος ἐστὶ ὁ καταστησάμενος μήτε ἐσιέναι παρὰ βασιλέα μηδένα δι’ ἀγγέλων δὲ πάντα χρᾶσθαι ὁρᾶσθαι τε βασιλέα ὑπὸ μηδενός πρός τε τούτοισι ἔτι γελᾶν τε καὶ ἀντίον πτύειν καὶ ἅπασι εἶναι τοῦτό γε αἰσχρόν	59339	kosmos:order	2	History	kosmos-1.4
-430	Narrative	Herodotus	Histories	0016	001	1.113.2	816	59295 59339 43206 76703 110598 42381 75306 103922	κοσμήσας δὲ τῷ κόσμῳ παντὶ τοῦ ἑτέρου παιδός φέρων ἐς τὸ ἐρημότατον τῶν ὀρέων τίθει	59339	kosmos:decoration	1	History	kosmos-2.1
-430	Narrative	Herodotus	Histories	0016	001	2.52.1	1923	48291 89832 59339 103922 86112 70949 45996	θεοὺς δὲ προσωνόμασαν σφέας ἀπὸ τοῦ τοιούτου ὅτι κόσμῳ θέντες τὰ πάντα πρήγματα καὶ πάσας νομὰς εἶχον	59339	kosmos:order	4	History	kosmos-1.1
-430	Narrative	Herodotus	Histories	0016	001	3.1.4	2869	59339 16266 13394 49266 26447 4071 nlsj2545 24206 2219 38215 112048	ὃς ἐμὲ σοὶ κόσμῳ ἀσκήσας ἀπέπεμψε ὡς ἑωυτοῦ θυγατέρα διδούς ἐοῦσαν τῇ ἀληθείῃ Ἀπρίεω τὸν ἐκεῖνος ἐόντα ἑωυτοῦ δεσπότεα μετ’ Αἰγυπτίων ἐπαναστὰς ἐφόνευσε	59339	kosmos:decoration	2	History	kosmos-2.1
-430	Narrative	Herodotus	Histories	0016	001	3.13.1	2940	2219 65295 104685 110606 59339	οἱ δὲ Αἰγύπτιοι ἐκ τῆς μάχης ὡς ἐτράποντο ἔφευγον οὐδενὶ κόσμῳ	59339	kosmos:order	1	History	kosmos-1.1
