jus : 2232 documents
 0.032597, 0.468764, 0.430811, 0.067828} 

{0.107016, 0.273049, 0.434271, 0.185664,
 0.081866, 0.072533, 0.160731,  0.68487,
 0.294087, 0.261622, 0.258123, 0.186167,
 0.235244, 0.183427, 0.300036, 0.281293,
 0.206364, 0.315102, 0.228623, 0.249911,
 0.196229, 0.204116, 0.459805,  0.13985,
 0.281961, 0.212865,  0.31986, 0.185314,
 0.318978, 0.184394, 0.207247, 0.289382,
 0.222634, 0.281753, 0.255759, 0.239853,
 0.063404, 0.410882, 0.295134,  0.23058,
  0.10947, 0.235664, 0.498982, 0.155883,
 0.043391, 0.760301, 0.137435, 0.058873,
 0.037505, 0.103736, 0.720911, 0.137848} 

{0.108453, 0.249942, 0.454441, 0.187164,
  0.06921, 0.268078, 0.211855, 0.450857,
 0.294239, 0.261336, 0.257333, 0.187093,
 0.243808, 0.186131, 0.286468, 0.283593,
 0.194303, 0.326502, 0.231293, 0.247902,
 0.195202, 0.203268, 0.458114, 0.143417,
 0.279167, 0.225741, 0.311804, 0.183288,
 0.327588, 0.181117, 0.215571, 0.275725,
 0.222528, 0.282686, 0.255696, 0.239089,
 0.086133, 0.571403, 0.278657, 0.063807,
 0.133878, 0.174751, 0.518499, 0.172872,
 0.061899, 0.579578, 0.232831, 0.125692,
 0.034608, 0.411641, 0.307065, 0.246686} 

{0.106821, 0.259841, 0.394523, 0.238815,
 0.188873, 0.632865, 0.106565, 0.071697,
  0.29723, 0.261293, 0.256174, 0.185303,
 0.248746, 0.173982, 0.290816, 0.286456,
 0.186529, 0.339576, 0.233991, 0.239905,
 0.192134, 0.193214, 0.449156, 0.165496,
 0.281495, 0.225614, 0.310198, 0.182693,
 0.336211, 0.176964, 0.218308, 0.268517,
 0.218493, 0.284469,  0.25831, 0.238728,
 0.176215, 0.313292, 0.430171, 0.080321,
 0.131998, 0.171053, 0.560555, 0.136393,
 0.031138, 0.508413, 0.335891, 0.124558,
 0.008616, 0.164527,   0.6848, 0.142057} 

{0.122203,   0.2496, 0.398962, 0.229235,
 0.287893, 0.421737, 0.213078, 0.077292,
 0.302264, 0.257171, 0.255876, 0.184689,
  0.24989, 0.173073,  0.29341, 0.283628,
 0.185308, 0.334123, 0.238889,  0.24168,
 0.195323, 0.189144, 0.446188, 0.169346,
 0.293067, 0.214224, 0.310803, 0.181905,
 0.340424, 0.183816, 0.203964, 0.271796,
 0.218645, 0.283901, 0.257597, 0.239856,
   0.1164, 0.424741, 0.390068,  0.06879,
 0.148528, 0.146856, 0.583711, 0.120904,
 0.064834, 0.387095, 0.388616, 0.159456,
 0.074549, 0.331588, 0.422049, 0.171814} 

{0.100891, 0.280031, 0.403403, 0.215675,
 0.335654, 0.133816, 0.455158, 0.075372,
  0.30605, 0.256431, 0.255782, 0.181737,
 0.253954,  0.16661, 0.294287, 0.285149,
 0.188788, 0.336197, 0.239858, 0.235156,
 0.179088, 0.196516, 0.452972, 0.171424,
 0.287789, 0.209821, 0.312223, 0.190168,
 0.324303, 0.192343, 0.193698, 0.289656,
 0.218396, 0.284108, 0.258187,  0.23931,
 0.144258,  0.42176, 0.246409, 0.187573,
 0.177177, 0.098742, 0.588926, 0.135155,
 0.089365, 0.379522, 0.236194, 0.294919,
 0.111422, 0.413433, 0.049953, 0.425192} 

{0.138266,  0.25977, 0.379157, 0.222806,
 0.083251, 0.130601,  0.46806, 0.318088,
 0.306737,  0.25675, 0.258096, 0.178417,
 0.261401, 0.174198, 0.283416, 0.280985,
 0.195627, 0.325093, 0.226975, 0.252306,
 0.215623,  0.21441, 0.397236, 0.172732,
 0.275547, 0.214076, 0.319556, 0.190821,
 0.320086,  0.20632, 0.189009, 0.284586,
 0.216796, 0.285418, 0.258214, 0.239571,
 0.067355,  0.65021, 0.189092, 0.093343,
 0.160926, 0.087083, 0.623548, 0.128443,
 0.093409, 0.346049, 0.293456, 0.267086,
  0.10669, 0.081067, 0.286802, 0.525441} 

{0.108257, 0.128918, 0.233835, 0.528991,
 0.061678, 0.235137,  0.37374, 0.329445,
   0.3085, 0.252316, 0.262011, 0.177173,
 0.260883,  0.17579, 0.284731, 0.278596,
 0.194615, 0.326405, 0.226429, 0.252551,
 0.219396, 0.216841, 0.402536, 0.161226,
 0.279885, 0.207747, 0.322528,  0.18984,
 0.315699, 0.208008, 0.223951, 0.252342,
 0.218384, 0.284907,  0.25994, 0.236769,
 0.103344, 0.199763, 0.530962, 0.165932,
 0.157178, 0.071639, 0.582088, 0.189096,
 0.101879, 0.428393, 0.199721, 0.270006,
 0.066906, 0.060744, 0.760927, 0.111423} 

{ 0.08503, 0.157705, 0.170047, 0.587218,
 0.178148, 0.371376, 0.178127, 0.272349,
 0.306751, 0.256792, 0.260257, 0.176201,
 0.258554, 0.175042, 0.284544, 0.281861,
  0.19994, 0.312255, 0.231134, 0.256671,
 0.217414, 0.209202, 0.401734,  0.17165,
  0.28024, 0.207705, 0.323704, 0.188351,
 0.301687, 0.177657, 0.224826, 0.295829,
 0.215786, 0.289991, 0.257085, 0.237139,
 0.242096, 0.342918, 0.326046, 0.088941,
 0.201276, 0.069395, 0.495695, 0.233634,
 0.122955, 0.328372, 0.242911, 0.305761,
 0.033015, 0.104618, 0.311868, 0.550499} 

{0.061791, 0.265183, 0.167625, 0.505401,
 0.178568, 0.097732, 0.560401, 0.163298,
 0.307328,  0.25748, 0.260687, 0.174505,
 0.257941, 0.176398, 0.281621, 0.284041,
 0.201526, 0.318458,  0.22647, 0.253546,
 0.218218, 0.205084, 0.398027, 0.178671,
 0.275492, 0.207979, 0.321649, 0.194881,
 0.288289, 0.209924, 0.216158, 0.285628,
 0.216388, 0.290812, 0.255107, 0.237693,
 0.129773, 0.205933, 0.597594,   0.0667,
 0.184093, 0.075626, 0.476412, 0.263868,
 0.108225, 0.319937, 0.220433, 0.351404,
 0.052044,  0.18074, 0.617609, 0.149606} 

{0.068276, 0.286264, 0.161073, 0.484388,
 0.076568, 0.791379, 0.039285, 0.092769,
 0.306922, 0.258759, 0.260421, 0.173898,
 0.256381, 0.176003, 0.286481, 0.281135,
 0.201395,    0.324, 0.226937, 0.247668,
 0.247307, 0.199299, 0.383166, 0.170228,
 0.277213, 0.202668, 0.323885, 0.196234,
 0.302098, 0.197608, 0.218864, 0.281429,
 0.211936, 0.294152, 0.254993,  0.23892,
 0.034495, 0.208975, 0.710006, 0.046524,
 0.140943,  0.09945,  0.53054, 0.229066,
 0.131406, 0.221186, 0.319347,  0.32806,
 0.067453, 0.087645, 0.595215, 0.249688} 

{0.037697, 0.370714, 0.123775, 0.467815,
 0.156834, 0.420281, 0.062209, 0.360677,
 0.307984, 0.258514, 0.256028, 0.177475,
 0.262071, 0.173521, 0.287597, 0.276811,
 0.199298, 0.328023, 0.228146, 0.244533,
 0.251604, 0.201093,  0.37602, 0.171284,
  0.27533, 0.206686, 0.323081, 0.194904,
 0.301804, 0.176967, 0.231903, 0.289326,
 0.213194, 0.293188, 0.255224, 0.238393,
 0.078233, 0.403405, 0.433817, 0.084545,
  0.14016, 0.115878, 0.543116, 0.200847,
 0.131981, 0.127145, 0.490401, 0.250473,
 0.158428, 0.094011, 0.334348, 0.413214} 

{0.040561,  0.39634, 0.157345, 0.405754,
  0.13847, 0.401783, 0.199967, 0.259779,
 0.307051, 0.260108, 0.255066, 0.177775,
 0.259371, 0.181079, 0.288254, 0.271297,
 0.216304, 0.314918, 0.235041, 0.233737,
 0.269254, 0.194905, 0.375933, 0.159908,
  0.27979, 0.195965, 0.325772, 0.198473,
  0.28866, 0.171981, 0.239835, 0.299523,
 0.214118, 0.294665, 0.255305, 0.235912,
 0.279766, 0.264231, 0.424341, 0.031662,
 0.167765, 0.177613, 0.514988, 0.139634,
 0.291034, 0.112976, 0.444905, 0.151085,
 0.309878, 0.193361, 0.389381,  0.10738} 

{0.019516, 0.495054,  0.15296, 0.332469,
 0.086962,  0.36409, 0.133178,  0.41577,
 0.302496, 0.259181, 0.259379, 0.178944,
 0.266291, 0.178959, 0.286358, 0.268392,
  0.22136, 0.315661, 0.237252, 0.225726,
 0.281258,  0.19199, 0.374924, 0.151828,
 0.278535, 0.197748, 0.325027,  0.19869,
 0.300365, 0.149212, 0.239741, 0.310682,
 0.212362, 0.293636, 0.254192, 0.239811,
 0.147001, 0.401799, 0.381596, 0.069604,
 0.180726, 0.235995, 0.407055, 0.176225,
 0.146457, 0.370088, 0.349778, 0.133677,
 0.101376, 0.316439, 0.418551, 0.163634} 

{0.020111, 0.520556, 0.228479, 0.230854,
 0.108629, 0.437416, 0.223308, 0.230646,
 0.303182, 0.258674, 0.259521, 0.178623,
 0.266754, 0.182516, 0.284914, 0.265816,
 0.212792, 0.334411, 0.240324, 0.212473,
 0.277667, 0.183601, 0.384661, 0.154071,
 0.285375, 0.197434, 0.314028, 0.203163,
  0.30718, 0.154597, 0.229636, 0.308588,
 0.213084, 0.293161, 0.256911, 0.236844,
 0.024155, 0.584676, 0.262049,  0.12912,
 0.171359, 0.257779, 0.379162, 0.191701,
 0.157113, 0.341841, 0.402632, 0.098415,
 0.133209, 0.280205, 0.489731, 0.096855} 

{ 0.04341, 0.483567, 0.226776, 0.246247,
 0.117475, 0.399676, 0.269146, 0.213702,
 0.300784, 0.258647, 0.259535, 0.181034,
 0.259057, 0.182037, 0.292122, 0.266784,
 0.208409, 0.348532, 0.233081, 0.209978,
  0.28846, 0.171263, 0.395402, 0.144875,
 0.285784, 0.196527, 0.317039,  0.20065,
 0.299087, 0.140434, 0.247816, 0.312663,
 0.214801, 0.293003, 0.255087, 0.237109,
 0.040178, 0.480338, 0.413351, 0.066132,
 0.167807,  0.21635, 0.406463,  0.20938,
 0.164919, 0.400502, 0.256696, 0.177882,
  0.22529, 0.150983, 0.477315, 0.146413} 

{0.064615, 0.396438, 0.201853, 0.337094,
 0.180422, 0.439763, 0.102248, 0.277566,
 0.298246, 0.261545,  0.25829, 0.181919,
 0.259338, 0.181542, 0.290575, 0.268545,
  0.20426, 0.350988, 0.233909, 0.210844,
 0.265893, 0.185752, 0.395195,  0.15316,
 0.287414, 0.197064, 0.318696, 0.196826,
 0.309809, 0.142363, 0.251156, 0.296672,
  0.21184,   0.2939, 0.256026, 0.238234,
 0.025498, 0.396393, 0.508625, 0.069485,
   0.1742, 0.231092, 0.351662, 0.243046,
 0.226379, 0.191888, 0.431888, 0.149846,
 0.452728, 0.052573, 0.429684, 0.065015} 

{0.113812, 0.231332, 0.156249, 0.498607,
 0.046349, 0.102402, 0.137479,  0.71377,
 0.298697, 0.261865, 0.257411, 0.182028,
 0.261117, 0.181748, 0.292364, 0.264771,
 0.200491, 0.344432,  0.24227, 0.212807,
 0.255377, 0.168873, 0.377406, 0.198344,
 0.281212, 0.201338, 0.322961, 0.194488,
 0.337906, 0.152581, 0.233653,  0.27586,
 0.211551, 0.295476, 0.255234, 0.237739,
 0.130546, 0.429771, 0.371787, 0.067896,
  0.16882,  0.22474, 0.324791,  0.28165,
 0.202339, 0.246585, 0.410779, 0.140297,
 0.173086, 0.243801, 0.545503,  0.03761} 

{0.101414, 0.300464, 0.152595, 0.445526,
 0.173017, 0.412417, 0.095201, 0.319365,
 0.298572, 0.265412, 0.253683, 0.182332,
 0.268582, 0.183563, 0.281317, 0.266537,
 0.191636, 0.360789,  0.24057, 0.207004,
 0.244721, 0.184776, 0.372995, 0.197509,
 0.280361,  0.19723,  0.32148,  0.20093,
 0.329548, 0.132144, 0.235299, 0.303008,
 0.212817, 0.295033, 0.254584, 0.237566,
 0.045263, 0.515078, 0.248419, 0.191241,
 0.137298, 0.273448, 0.334916, 0.254338,
  0.26388, 0.209876, 0.411276, 0.114968,
 0.120566, 0.163051, 0.403812, 0.312571} 

{0.086593, 0.377433, 0.174837, 0.361138,
 0.078695, 0.535376, 0.224427, 0.161502,
 0.300685, 0.263198, 0.254323, 0.181794,
 0.268542, 0.180988, 0.281943, 0.268527,
 0.209189, 0.366685,   0.2245, 0.199626,
 0.250866, 0.170695,  0.38894, 0.189499,
 0.278401, 0.199467, 0.319477, 0.202655,
 0.314508, 0.166315, 0.214922, 0.304255,
 0.208859, 0.295506, 0.256378, 0.239258,
 0.046323, 0.422063, 0.319135,  0.21248,
 0.119183,  0.30645, 0.316947, 0.257421,
 0.055031, 0.259167, 0.523189, 0.162613,
 0.040069, 0.059039, 0.883344, 0.017549} 

{0.109369, 0.370129, 0.137905, 0.382597,
 0.140509,   0.4764, 0.069945, 0.313147,
 0.301951, 0.264772, 0.254369, 0.178907,
 0.277017, 0.175193,  0.28286,  0.26493,
 0.210713, 0.361767, 0.225469, 0.202051,
 0.238405, 0.165925, 0.403307, 0.192362,
  0.27598, 0.201299, 0.318522, 0.204199,
 0.311232, 0.163295, 0.250216, 0.275257,
 0.207311, 0.296476, 0.254722, 0.241491,
 0.022488, 0.360283, 0.464944, 0.152285,
 0.100515, 0.326341, 0.293906, 0.279238,
 0.073575, 0.392706,  0.41394, 0.119779,
 0.042819, 0.514256, 0.394975, 0.047949} 

{0.116547, 0.333744,  0.13123, 0.418479,
 0.221603,  0.47305, 0.093733, 0.211614,
  0.30061, 0.265295,  0.25544, 0.178655,
 0.279311, 0.177518, 0.281704, 0.261466,
 0.218964, 0.356628, 0.225461, 0.198948,
 0.289684, 0.178582, 0.326091, 0.205643,
 0.280422, 0.198433,  0.32361, 0.197535,
 0.337874, 0.153629, 0.242749, 0.265748,
 0.206249,  0.29597, 0.254563, 0.243218,
 0.019164, 0.389952, 0.438265, 0.152619,
 0.101099, 0.357051, 0.259143, 0.282707,
 0.069985, 0.386173, 0.393376, 0.150466,
 0.013785,   0.0359, 0.934549, 0.015767} 

{0.079495, 0.255233, 0.161272,    0.504,
  0.14456, 0.069932, 0.496596, 0.288911,
 0.302902, 0.264722,  0.25466, 0.177717,
 0.279586, 0.180366,  0.27047, 0.269579,
 0.210089, 0.356315, 0.232443, 0.201153,
 0.284145, 0.172391, 0.324478, 0.218986,
 0.279973, 0.200513, 0.319233, 0.200281,
 0.370514, 0.124361, 0.244575, 0.260551,
 0.207416, 0.294795, 0.252617, 0.245172,
 0.094576, 0.264121, 0.528155, 0.113148,
  0.11345, 0.264956, 0.301119, 0.320475,
 0.069631, 0.533582, 0.320954, 0.075834,
 0.103408, 0.443825, 0.350006, 0.102761} 

{0.048321, 0.225579, 0.135784, 0.590316,
 0.347538, 0.284073, 0.181905, 0.186484,
 0.303185, 0.264432, 0.254694, 0.177689,
 0.282633, 0.177143, 0.270422, 0.269803,
 0.206393, 0.355311, 0.226396, 0.211901,
 0.298696, 0.165567, 0.316875, 0.218862,
 0.278134, 0.202595,  0.32002, 0.199252,
 0.359008, 0.119287, 0.230277, 0.291428,
 0.207972, 0.296352, 0.253127, 0.242549,
 0.154283, 0.431931, 0.231954, 0.181832,
 0.112336, 0.266519, 0.310521, 0.310623,
  0.18037, 0.378895, 0.296999, 0.143735,
 0.262485, 0.517488, 0.168655, 0.051371} 

{0.051782, 0.231625, 0.185939, 0.530654,
 0.222203,  0.16788, 0.169229, 0.440688,
 0.300974,  0.26714, 0.253618, 0.178268,
 0.288216, 0.174037, 0.264636, 0.273111,
 0.211559, 0.364793, 0.224504, 0.199144,
 0.289161, 0.161579, 0.326976, 0.222284,
 0.272784, 0.203467, 0.315516, 0.208233,
 0.392637, 0.124299, 0.238804, 0.244259,
 0.208239, 0.297551, 0.254436, 0.239774,
 0.050965, 0.586319, 0.240362, 0.122354,
 0.104165, 0.361498, 0.176598, 0.357739,
 0.332404, 0.213424, 0.236555, 0.217617,
 0.567317, 0.185694, 0.026093, 0.220896} 

{0.082922,  0.23608, 0.233176, 0.447822,
 0.209889, 0.112621, 0.420478, 0.257012,
 0.302172, 0.265802, 0.255451, 0.176576,
 0.290789, 0.176334, 0.265633, 0.267244,
 0.227157, 0.358685,  0.21881, 0.195348,
 0.279924, 0.179578, 0.321035, 0.219462,
 0.275829, 0.201239, 0.317868, 0.205064,
 0.394404, 0.135917, 0.235902, 0.233778,
 0.208741, 0.297381, 0.255346, 0.238532,
 0.056493, 0.566159, 0.198765, 0.178583,
 0.100819, 0.345195, 0.173434, 0.380551,
 0.337386, 0.334069, 0.184358, 0.144187,
 0.513745, 0.364312, 0.029973,  0.09197} 

{0.101067, 0.243279, 0.266753, 0.388902,
 0.150122, 0.372016, 0.276124, 0.201738,
 0.299697, 0.268045, 0.255867, 0.176391,
 0.292273, 0.174544, 0.263813,  0.26937,
 0.229074,  0.35753, 0.216774, 0.196622,
 0.286334, 0.189349, 0.315337,  0.20898,
 0.270517, 0.199649, 0.308319, 0.221514,
 0.432662, 0.136756, 0.175116, 0.255466,
 0.207458, 0.296268, 0.255048, 0.241225,
 0.096732, 0.578598, 0.109468, 0.215202,
 0.114193, 0.351043, 0.129226, 0.405537,
 0.301885, 0.300901, 0.147701, 0.249512,
 0.253824, 0.296608, 0.249658, 0.199909} 

{0.096362, 0.249794, 0.412144,   0.2417,
 0.166763, 0.275886,  0.41568, 0.141671,
 0.300455, 0.266317,  0.25605, 0.177177,
 0.291862, 0.173562, 0.265301, 0.269276,
 0.224731, 0.363761, 0.221402, 0.190106,
 0.283736, 0.178628, 0.342633, 0.195003,
 0.262257, 0.200994, 0.313462, 0.223287,
 0.409832, 0.157075, 0.189626, 0.243467,
 0.206438, 0.293801, 0.253882, 0.245879,
  0.17505, 0.453723,  0.27598, 0.095247,
 0.178009, 0.309062, 0.125927, 0.387002,
 0.140003, 0.349472, 0.347762, 0.162763,
 0.127396, 0.201471, 0.449732, 0.221402} 

{0.112762,  0.30695, 0.409017, 0.171271,
 0.408408, 0.344171, 0.168023, 0.079398,
 0.300449,  0.26488, 0.258824, 0.175846,
 0.286354, 0.178476, 0.268606, 0.266564,
 0.220877, 0.359706, 0.212719, 0.206698,
 0.281808, 0.185149,   0.3549, 0.178144,
 0.263139, 0.193888, 0.320901, 0.222072,
 0.423447, 0.148853, 0.197377, 0.230324,
 0.206775,  0.29352, 0.254049, 0.245656,
 0.162413, 0.410034, 0.296212, 0.131341,
 0.152574, 0.382603, 0.104131, 0.360692,
 0.065534, 0.637335, 0.192462,  0.10467,
 0.047931,  0.46971, 0.317189,  0.16517} 

{0.097566,  0.36741, 0.279764,  0.25526,
  0.10098, 0.288873, 0.232385, 0.377762,
 0.300705, 0.266405, 0.257018, 0.175871,
 0.288781, 0.181728, 0.261042, 0.268449,
  0.21032, 0.364806, 0.216945, 0.207928,
 0.299947, 0.195985, 0.353337, 0.150731,
 0.261045,  0.20432, 0.319183, 0.215452,
 0.417904, 0.153148, 0.192354, 0.236594,
 0.207655, 0.293684, 0.252584, 0.246077,
 0.187831, 0.420722, 0.329589, 0.061858,
 0.173986, 0.442341, 0.105039, 0.278635,
 0.184692, 0.604946, 0.122856, 0.087507,
  0.22818, 0.218691, 0.524835, 0.028294} 

{ 0.04496, 0.582759, 0.181373, 0.190908,
 0.215773, 0.469027, 0.192705, 0.122495,
 0.304355, 0.267447, 0.257157, 0.171041,
 0.290614,  0.18187, 0.259318, 0.268198,
 0.205466, 0.372654, 0.214125, 0.207755,
 0.307242, 0.179649,  0.37207, 0.141039,
 0.263372, 0.203608, 0.317129,  0.21589,
 0.399772, 0.151065, 0.208667, 0.240496,
 0.207286, 0.294392, 0.253695, 0.244627,
 0.103299, 0.473024, 0.330511, 0.093166,
 0.184539, 0.407306, 0.073388, 0.334767,
 0.374866, 0.432228, 0.090391, 0.102515,
 0.191234, 0.104398, 0.350788, 0.353579} 

{0.037344, 0.527005, 0.310669, 0.124983,
 0.077053, 0.357571, 0.392895, 0.172481,
 0.308726, 0.267796,  0.25327, 0.170208,
 0.286481, 0.186007, 0.261219, 0.266293,
 0.215114, 0.384541, 0.225006, 0.175339,
 0.294901, 0.165778,  0.36913, 0.170191,
 0.253471, 0.203384, 0.321888, 0.221257,
 0.403196, 0.154402, 0.209269, 0.233133,
 0.207788, 0.292977, 0.255034, 0.244201,
 0.055786, 0.383968, 0.386579, 0.173667,
 0.144708, 0.444491, 0.077514, 0.333287,
 0.297828, 0.474508, 0.081209, 0.146455,
 0.148245, 0.232393, 0.584474, 0.034888} 

{0.033052, 0.556817, 0.248521,  0.16161,
 0.121341, 0.596425, 0.222344,  0.05989,
 0.307858, 0.266604, 0.253081, 0.172457,
 0.288963,  0.18724, 0.257358, 0.266439,
 0.221213, 0.389281, 0.218146,  0.17136,
 0.297054,  0.15926, 0.378006,  0.16568,
 0.250193, 0.203254, 0.322274, 0.224279,
  0.41571, 0.158701, 0.193039, 0.232551,
 0.206987, 0.295526, 0.256863, 0.240624,
  0.03898, 0.491136, 0.335447, 0.134437,
 0.155673, 0.406196, 0.045184, 0.392947,
 0.370926, 0.340251, 0.184992, 0.103832,
 0.016108,  0.30046, 0.667975, 0.015458} 

{0.041296, 0.541899, 0.267716, 0.149089,
  0.11762, 0.602317, 0.150054, 0.130009,
 0.308931, 0.265707, 0.254523, 0.170839,
 0.283618, 0.191121, 0.260784, 0.264478,
 0.216357, 0.388002, 0.219254, 0.176387,
 0.283601, 0.151605,  0.35763, 0.207164,
 0.251689, 0.202584, 0.321513, 0.224214,
 0.405604, 0.148734, 0.209731,  0.23593,
 0.208419, 0.297972,  0.25205, 0.241559,
 0.316507, 0.364199, 0.267341, 0.051953,
 0.148667, 0.405271, 0.096339, 0.349722,
 0.289167, 0.419581, 0.238775, 0.052477,
 0.158859, 0.262833, 0.565209, 0.013099} 

{0.089702,  0.54042, 0.255369, 0.114509,
 0.091061, 0.613379, 0.132042, 0.163518,
 0.308488, 0.266096, 0.254618, 0.170797,
 0.283618, 0.184951, 0.259349, 0.272083,
  0.21962, 0.387999, 0.218951,  0.17343,
 0.291104, 0.154744, 0.355073,  0.19908,
  0.25346, 0.193806, 0.327193, 0.225541,
 0.392249, 0.170821, 0.210128, 0.226802,
 0.208665, 0.296198,  0.25253, 0.242608,
 0.334532, 0.446362, 0.160556,  0.05855,
 0.167879, 0.397034, 0.105307,  0.32978,
 0.258435, 0.472876, 0.224907, 0.043782,
 0.224922, 0.271501, 0.435346, 0.068231} 

{0.015575, 0.587067, 0.276379, 0.120979,
 0.043109, 0.414877, 0.370281, 0.171733,
 0.309072, 0.264287, 0.255226, 0.171415,
 0.280315, 0.183002, 0.269342, 0.267341,
