1898 documents , 1 concepts , 4785 context features (nlsj56179) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
0.008474084456850401   T=0,K=0:  nlsj56179 (0.079) ; 62204 (0.051) ; 52048 (0.025) ; 260 (0.024) ; 64866 (0.018) ; 4076 (0.015) ; 52571 (0.013) ; 76600 (0.012) ; 51647 (0.012) ; 22209 (0.011) ; 
0.03243840431426123   T=11,K=0:  22209 (0.019) ; 96089 (0.015) ; 85306 (0.015) ; 45809 (0.014) ; nlsj56179 (0.013) ; 52048 (0.012) ; 29060 (0.011) ; 55917 (0.011) ; 54356 (0.011) ; 46613 (0.011) ; 
0.050157152026523356   T=12,K=0:  29060 (0.026) ; 22209 (0.019) ; 46613 (0.017) ; 85306 (0.014) ; nlsj56179 (0.014) ; 67543 (0.013) ; 68641 (0.012) ; 73277 (0.012) ; 52048 (0.012) ; 45809 (0.010) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=0:  nlsj56179 (0.030) ; 62204 (0.020) ; 260 (0.018) ; 22209 (0.016) ; 52048 (0.015) ; 85306 (0.010) ; 46613 (0.009) ; 4076 (0.009) ; 52571 (0.008) ; 67543 (0.008) ; 

0.0025652545848446227   T=0,K=1:  4845 (0.030) ; 8665 (0.018) ; 97132 (0.015) ; 84234 (0.013) ; 72254 (0.012) ; 85306 (0.012) ; 56496 (0.012) ; 26412 (0.012) ; 45948 (0.011) ; nlsj5019 (0.010) ; 
0.00625434517956554   T=1,K=1:  4845 (0.044) ; 8665 (0.017) ; 84234 (0.017) ; 85306 (0.014) ; 97132 (0.013) ; 45948 (0.011) ; nlsj71743 (0.010) ; 31161 (0.010) ; 72254 (0.010) ; nlsj5019 (0.009) ; 
0.038926194990537615   T=2,K=1:  84234 (0.027) ; 4845 (0.024) ; 8665 (0.021) ; 85306 (0.018) ; nlsj11198 (0.015) ; nlsj71743 (0.013) ; nlsj5019 (0.011) ; 56496 (0.010) ; 22209 (0.009) ; 45948 (0.009) ; 
0.06372886260368733   T=3,K=1:  84234 (0.019) ; 8665 (0.018) ; 85306 (0.015) ; nlsj11198 (0.013) ; nlsj71743 (0.011) ; 260 (0.010) ; 22209 (0.010) ; 4845 (0.010) ; 97132 (0.009) ; 45996 (0.009) ; 
0.09961373543419927   T=4,K=1:  84234 (0.018) ; 260 (0.016) ; 85306 (0.014) ; 62204 (0.014) ; 8665 (0.013) ; 4845 (0.012) ; 64866 (0.011) ; 70958 (0.011) ; 45948 (0.010) ; 45996 (0.009) ; 
0.13501988876715745   T=5,K=1:  62204 (0.022) ; 260 (0.015) ; 84234 (0.014) ; 85306 (0.014) ; 1211 (0.011) ; 4845 (0.011) ; 31236 (0.010) ; nlsj71743 (0.010) ; 45996 (0.010) ; 8665 (0.009) ; 
0.07489755021764082   T=6,K=1:  62204 (0.017) ; 85306 (0.016) ; 45996 (0.015) ; 260 (0.013) ; 68641 (0.010) ; 43089 (0.010) ; 84234 (0.010) ; 112559 (0.010) ; 1211 (0.010) ; 8665 (0.009) ; 
0.14407977849154038   T=7,K=1:  62204 (0.023) ; 45996 (0.017) ; 85306 (0.015) ; 260 (0.013) ; 114553 (0.011) ; 1211 (0.010) ; 112559 (0.010) ; 84234 (0.010) ; 45948 (0.009) ; 84494 (0.008) ; 
0.07600546570423794   T=8,K=1:  45996 (0.019) ; 62204 (0.016) ; 85306 (0.013) ; 84234 (0.011) ; nlsj71743 (0.011) ; 1211 (0.010) ; 43089 (0.010) ; 22209 (0.009) ; 31236 (0.009) ; 72254 (0.008) ; 
0.03237217762887716   T=9,K=1:  45996 (0.029) ; 85306 (0.022) ; 1211 (0.013) ; 43089 (0.011) ; 68641 (0.010) ; 84234 (0.010) ; 22209 (0.009) ; nlsj71743 (0.009) ; 15893 (0.009) ; 72254 (0.007) ; 
0.09649827356981953   T=10,K=1:  45996 (0.031) ; 85306 (0.030) ; 1211 (0.017) ; 68641 (0.012) ; 57457 (0.011) ; 260 (0.011) ; nlsj71743 (0.009) ; 83324 (0.008) ; 1564 (0.008) ; 58790 (0.007) ; 
0.13166133531718857   T=11,K=1:  45996 (0.037) ; 85306 (0.023) ; 68641 (0.014) ; 57457 (0.014) ; 260 (0.012) ; 22209 (0.010) ; 1564 (0.010) ; 1984 (0.010) ; 1211 (0.010) ; 58429 (0.010) ; 
0.14550450937268236   T=12,K=1:  45996 (0.033) ; 85306 (0.023) ; 68641 (0.019) ; 57457 (0.016) ; 1564 (0.013) ; 1211 (0.012) ; 22209 (0.011) ; 31161 (0.010) ; 58429 (0.010) ; nlsj32160 (0.010) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=1:  85306 (0.018) ; 45996 (0.018) ; 84234 (0.013) ; 4845 (0.012) ; 8665 (0.011) ; 62204 (0.011) ; 260 (0.010) ; 1211 (0.009) ; nlsj71743 (0.009) ; 22209 (0.009) ; 

0.08746223223975143   T=0,K=2:  72292 (0.025) ; nlsj56179 (0.018) ; 84234 (0.017) ; 19788 (0.012) ; 8665 (0.011) ; 60308 (0.011) ; 1899 (0.011) ; 46804 (0.010) ; 72357 (0.010) ; 22209 (0.009) ; 
0.057154128559584155   T=1,K=2:  84234 (0.018) ; 72292 (0.017) ; nlsj56179 (0.014) ; 22209 (0.012) ; 72357 (0.011) ; 45996 (0.011) ; 1899 (0.010) ; 85306 (0.009) ; 45948 (0.009) ; 42827 (0.008) ; 
0.07882105507866072   T=2,K=2:  84234 (0.025) ; 22209 (0.019) ; 72292 (0.015) ; nlsj56179 (0.015) ; 45948 (0.013) ; 45996 (0.013) ; 1899 (0.010) ; 64866 (0.008) ; 42827 (0.008) ; 43309 (0.007) ; 
0.11598464161860407   T=3,K=2:  84234 (0.027) ; 22209 (0.017) ; 64866 (0.013) ; 8665 (0.013) ; 45996 (0.012) ; 45948 (0.012) ; 15893 (0.010) ; 43309 (0.010) ; nlsj56179 (0.010) ; 79983 (0.009) ; 
0.1341690043063475   T=4,K=2:  84234 (0.029) ; 22209 (0.022) ; 43309 (0.018) ; 45996 (0.017) ; 8665 (0.013) ; 45948 (0.011) ; nlsj56179 (0.009) ; 64866 (0.009) ; 43206 (0.008) ; 44552 (0.008) ; 
0.0761679750874599   T=5,K=2:  84234 (0.026) ; 43309 (0.016) ; 45996 (0.013) ; 22209 (0.011) ; nlsj56179 (0.010) ; 8665 (0.010) ; 85306 (0.009) ; 46804 (0.009) ; 43206 (0.009) ; 56496 (0.009) ; 
0.07232059735686966   T=6,K=2:  84234 (0.022) ; 45996 (0.011) ; 65552 (0.010) ; 56496 (0.010) ; 46804 (0.010) ; 43309 (0.009) ; 22209 (0.009) ; 43206 (0.008) ; 110243 (0.008) ; 116416 (0.008) ; 
0.10445906364646884   T=7,K=2:  84234 (0.016) ; 56496 (0.012) ; 45996 (0.011) ; 85306 (0.011) ; 60308 (0.010) ; 75552 (0.009) ; 90504 (0.008) ; 22209 (0.008) ; 84494 (0.008) ; 116416 (0.007) ; 
0.11729256584525319   T=8,K=2:  84234 (0.013) ; 45996 (0.012) ; 85306 (0.012) ; 60308 (0.010) ; 56496 (0.010) ; 22209 (0.009) ; 116416 (0.008) ; 75552 (0.008) ; 43309 (0.007) ; 65552 (0.007) ; 
0.1231692412970817   T=9,K=2:  45996 (0.014) ; 60308 (0.012) ; 11206 (0.009) ; 56496 (0.009) ; 75552 (0.008) ; 79223 (0.007) ; 84494 (0.007) ; 85306 (0.007) ; 61791 (0.007) ; 84234 (0.007) ; 
0.14042552905854833   T=10,K=2:  60308 (0.017) ; nlsj71743 (0.015) ; 11206 (0.013) ; 45996 (0.012) ; 61791 (0.011) ; 85306 (0.008) ; 75552 (0.008) ; 79223 (0.008) ; 48291 (0.007) ; 22209 (0.007) ; 
0.16560220069986492   T=11,K=2:  60308 (0.018) ; 11206 (0.016) ; nlsj71743 (0.011) ; 110243 (0.010) ; 61791 (0.008) ; 22209 (0.008) ; 85306 (0.007) ; 45996 (0.007) ; 70958 (0.007) ; 97133 (0.007) ; 
0.15167832422591143   T=12,K=2:  60308 (0.030) ; 22209 (0.014) ; 110243 (0.013) ; 11206 (0.012) ; 85306 (0.011) ; 49875 (0.009) ; nlsj71743 (0.009) ; 114548 (0.009) ; 46712 (0.009) ; 110114 (0.008) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=2:  84234 (0.016) ; 22209 (0.012) ; 60308 (0.011) ; 45996 (0.011) ; 85306 (0.009) ; nlsj56179 (0.008) ; 72292 (0.008) ; 43309 (0.008) ; 8665 (0.007) ; 56496 (0.007) ; 

0.03794005840971508   T=0,K=3:  80011 (0.025) ; 56496 (0.020) ; 71308 (0.016) ; 86429 (0.015) ; nlsj56179 (0.014) ; 37776 (0.014) ; 42432 (0.013) ; 29773 (0.013) ; 38547 (0.012) ; 78757 (0.011) ; 
0.0347764763051438   T=1,K=3:  37776 (0.025) ; 80011 (0.017) ; nlsj56179 (0.017) ; 56496 (0.016) ; 45948 (0.015) ; 112467 (0.014) ; 86429 (0.013) ; 29773 (0.013) ; 22209 (0.013) ; 6058 (0.012) ; 
0.03358260258697548   T=2,K=3:  42432 (0.024) ; 45948 (0.023) ; 86429 (0.020) ; nlsj56179 (0.018) ; 80011 (0.018) ; 37776 (0.016) ; 71308 (0.012) ; 22209 (0.012) ; 56496 (0.011) ; 112467 (0.010) ; 
0.029937859727564582   T=3,K=3:  42432 (0.034) ; 45948 (0.022) ; 56496 (0.018) ; 16919 (0.015) ; 86429 (0.015) ; nlsj56179 (0.013) ; 22209 (0.012) ; 71308 (0.011) ; 37776 (0.011) ; 8909 (0.011) ; 
0.017111647733642373   T=4,K=3:  42432 (0.029) ; 45948 (0.023) ; 56496 (0.022) ; 71308 (0.020) ; 86429 (0.015) ; nlsj56179 (0.013) ; 41798 (0.013) ; 38547 (0.012) ; 8665 (0.011) ; 29773 (0.010) ; 
0.010814487688344443   T=5,K=3:  45948 (0.024) ; 71308 (0.021) ; 42432 (0.021) ; 76703 (0.019) ; 69863 (0.014) ; 86429 (0.013) ; 56496 (0.013) ; 16919 (0.012) ; 41798 (0.012) ; 29773 (0.011) ; 
0.01882196799952504   T=6,K=3:  45948 (0.028) ; 42432 (0.020) ; 104421 (0.015) ; 22209 (0.014) ; 16919 (0.012) ; 76703 (0.012) ; 79223 (0.012) ; 71308 (0.012) ; 29250 (0.011) ; 86429 (0.011) ; 
0.012616075238439458   T=7,K=3:  45948 (0.024) ; 104421 (0.019) ; 22209 (0.015) ; 76703 (0.015) ; 46646 (0.012) ; 42432 (0.012) ; 72763 (0.011) ; 86429 (0.011) ; 79223 (0.011) ; 110639 (0.011) ; 
0.029316376681840426   T=8,K=3:  45948 (0.022) ; 22209 (0.018) ; 42432 (0.015) ; 104421 (0.013) ; 2654 (0.013) ; 110639 (0.012) ; 45996 (0.012) ; 19546 (0.012) ; 76703 (0.010) ; 72763 (0.009) ; 
0.034119941782020616   T=9,K=3:  42432 (0.018) ; 45948 (0.018) ; 110639 (0.016) ; 2654 (0.016) ; 22209 (0.016) ; 45996 (0.012) ; 104421 (0.011) ; 71308 (0.011) ; 79223 (0.010) ; 56496 (0.010) ; 
0.030476915061511366   T=10,K=3:  22209 (0.023) ; 45948 (0.020) ; 110639 (0.018) ; 45996 (0.018) ; 2654 (0.017) ; 20588 (0.016) ; 42432 (0.016) ; 104421 (0.015) ; 67868 (0.015) ; nlsj56179 (0.012) ; 
0.01682619489451741   T=11,K=3:  110639 (0.030) ; 20588 (0.023) ; 22209 (0.018) ; 45996 (0.018) ; 45948 (0.016) ; nlsj56179 (0.016) ; 42432 (0.015) ; 2654 (0.013) ; 1377 (0.012) ; 79223 (0.011) ; 
0.026863612444080875   T=12,K=3:  45996 (0.025) ; 45948 (0.020) ; 110639 (0.020) ; 20588 (0.019) ; 22209 (0.018) ; 1377 (0.018) ; 42432 (0.014) ; nlsj56179 (0.013) ; 104421 (0.012) ; 58788 (0.012) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=3:  45948 (0.020) ; 42432 (0.019) ; 22209 (0.014) ; 71308 (0.012) ; 110639 (0.012) ; nlsj56179 (0.012) ; 56496 (0.011) ; 86429 (0.011) ; 104421 (0.011) ; 45996 (0.011) ; 

0.1172716005113299   T=0,K=4:  69863 (0.030) ; 80043 (0.026) ; 104429 (0.018) ; 26447 (0.016) ; 4667 (0.016) ; 18519 (0.016) ; 34898 (0.010) ; 23726 (0.010) ; 71492 (0.009) ; 71075 (0.008) ; 
0.15376010648103244   T=1,K=4:  80043 (0.023) ; 69863 (0.017) ; 104429 (0.017) ; 23726 (0.014) ; 26447 (0.013) ; 4667 (0.011) ; 42827 (0.010) ; 34898 (0.010) ; 84494 (0.009) ; nlsj68228 (0.009) ; 
0.12549648026910637   T=2,K=4:  80043 (0.029) ; 104429 (0.014) ; 69863 (0.014) ; 4667 (0.011) ; 8665 (0.010) ; 26447 (0.010) ; 23726 (0.010) ; 85306 (0.009) ; 68641 (0.009) ; 104210 (0.009) ; 
0.11932401361651165   T=3,K=4:  80043 (0.025) ; 45996 (0.013) ; 72254 (0.012) ; 26447 (0.011) ; 2764 (0.010) ; 42827 (0.009) ; 114753 (0.009) ; nlsj68228 (0.009) ; 84494 (0.009) ; 85306 (0.009) ; 
0.02916137136416175   T=4,K=4:  80043 (0.024) ; 114753 (0.012) ; 85306 (0.012) ; 45996 (0.011) ; 84494 (0.010) ; 72254 (0.010) ; 2764 (0.009) ; 26447 (0.009) ; 80011 (0.008) ; 61791 (0.008) ; 
0.05459766113997078   T=5,K=4:  80043 (0.015) ; 34898 (0.012) ; 114753 (0.012) ; 85306 (0.012) ; 45996 (0.012) ; 71492 (0.011) ; 84494 (0.010) ; 61791 (0.009) ; 90504 (0.008) ; 22209 (0.008) ; 
0.024983955556355773   T=6,K=4:  80043 (0.017) ; 19346 (0.014) ; 45996 (0.013) ; 22209 (0.012) ; 85306 (0.012) ; 100524 (0.010) ; 90504 (0.010) ; 114753 (0.009) ; 116416 (0.008) ; 34898 (0.008) ; 
0.03994264129323217   T=7,K=4:  19346 (0.011) ; 26447 (0.011) ; 100524 (0.009) ; 22209 (0.008) ; 45996 (0.008) ; 114753 (0.008) ; 113388 (0.007) ; 26943 (0.007) ; 80043 (0.007) ; nlsj68228 (0.007) ; 
0.10476902141105388   T=8,K=4:  45996 (0.013) ; 26447 (0.011) ; 22209 (0.011) ; 8665 (0.010) ; 116416 (0.010) ; 52571 (0.009) ; 114753 (0.008) ; 100524 (0.008) ; 85306 (0.007) ; 114553 (0.007) ; 
0.042086682736265334   T=9,K=4:  22209 (0.012) ; 79526 (0.011) ; 8665 (0.011) ; 114753 (0.011) ; 45996 (0.010) ; 116416 (0.009) ; 11583 (0.007) ; 52571 (0.007) ; 26447 (0.007) ; 85306 (0.007) ; 
0.009453971226202156   T=10,K=4:  45996 (0.015) ; 22209 (0.011) ; 45575 (0.009) ; 11583 (0.008) ; 67132 (0.008) ; 61791 (0.008) ; 26943 (0.008) ; 56496 (0.008) ; 80043 (0.008) ; 114753 (0.007) ; 
0.012192289040683256   T=11,K=4:  45996 (0.019) ; 26447 (0.012) ; 2764 (0.009) ; 8665 (0.009) ; 11583 (0.009) ; 26943 (0.009) ; 67132 (0.008) ; 72345 (0.008) ; 31642 (0.008) ; 56496 (0.008) ; 
0.004142015827671372   T=12,K=4:  45996 (0.020) ; 26447 (0.015) ; 2764 (0.014) ; 8665 (0.012) ; 22209 (0.012) ; 31642 (0.012) ; 19972 (0.012) ; 26943 (0.010) ; 114753 (0.010) ; 24729 (0.009) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=4:  80043 (0.015) ; 45996 (0.012) ; 26447 (0.010) ; 114753 (0.009) ; 69863 (0.008) ; 22209 (0.008) ; 85306 (0.007) ; 8665 (0.007) ; 61791 (0.007) ; 104429 (0.007) ; 

0.002777365417641607   T=0,K=5:  95661 (0.037) ; 1211 (0.036) ; 72202 (0.036) ; 31161 (0.011) ; 108053 (0.011) ; 97027 (0.011) ; 90504 (0.011) ; 48395 (0.010) ; 84494 (0.009) ; 55544 (0.009) ; 
0.003689251051665064   T=1,K=5:  95661 (0.040) ; 1211 (0.038) ; 72202 (0.027) ; 108053 (0.014) ; 90504 (0.011) ; 84494 (0.010) ; 106974 (0.009) ; 114548 (0.009) ; 68262 (0.008) ; 80107 (0.008) ; 
0.010218413366933648   T=2,K=5:  95661 (0.029) ; 72202 (0.023) ; 84494 (0.018) ; 108053 (0.018) ; 12948 (0.015) ; 1211 (0.015) ; 3398 (0.012) ; 4509 (0.012) ; 72254 (0.011) ; 11036 (0.010) ; 
0.025041512661024643   T=3,K=5:  95661 (0.028) ; 1211 (0.026) ; 108053 (0.019) ; 72202 (0.016) ; 84494 (0.013) ; 73530 (0.013) ; 12948 (0.012) ; 19546 (0.012) ; 3398 (0.011) ; 4509 (0.010) ; 
0.009146688067374788   T=4,K=5:  1211 (0.033) ; 84494 (0.016) ; 72202 (0.015) ; 19546 (0.015) ; 95661 (0.014) ; 73530 (0.010) ; 72254 (0.010) ; 83139 (0.010) ; 3398 (0.010) ; 97027 (0.010) ; 
0.02184480177378867   T=5,K=5:  1211 (0.031) ; 72202 (0.015) ; 19546 (0.014) ; 72254 (0.013) ; 84494 (0.012) ; 95661 (0.011) ; nlsj40132 (0.010) ; 114548 (0.009) ; nlsj9582 (0.009) ; 3398 (0.009) ; 
0.01609864320569275   T=6,K=5:  84494 (0.026) ; 1211 (0.024) ; 72202 (0.017) ; 72254 (0.014) ; 108053 (0.012) ; 19546 (0.011) ; 260 (0.010) ; 95661 (0.010) ; 8665 (0.009) ; 31161 (0.009) ; 
0.02557266262356235   T=7,K=5:  84494 (0.023) ; 1211 (0.019) ; 72202 (0.019) ; 8665 (0.015) ; 19546 (0.013) ; 31161 (0.011) ; 72254 (0.010) ; 20621 (0.009) ; 51148 (0.009) ; 26046 (0.009) ; 
0.03498863686356888   T=8,K=5:  84494 (0.031) ; 1211 (0.024) ; 8665 (0.017) ; 72202 (0.014) ; 72254 (0.013) ; 51148 (0.013) ; 19546 (0.012) ; 84234 (0.011) ; 48291 (0.011) ; 3398 (0.010) ; 
0.028377647818651288   T=9,K=5:  1211 (0.040) ; 8665 (0.031) ; 84494 (0.027) ; 72254 (0.020) ; 12136 (0.014) ; 48291 (0.013) ; 80107 (0.011) ; 102381 (0.011) ; 19546 (0.010) ; 76703 (0.009) ; 
0.044725995765140865   T=10,K=5:  1211 (0.057) ; 84494 (0.019) ; 8665 (0.018) ; 12136 (0.016) ; 72254 (0.015) ; 102381 (0.014) ; 79223 (0.013) ; 24261 (0.011) ; 51148 (0.011) ; 76703 (0.011) ; 
0.014372760248123475   T=11,K=5:  1211 (0.049) ; 15618 (0.019) ; 8665 (0.019) ; 72254 (0.018) ; 84494 (0.013) ; 79223 (0.012) ; 72202 (0.011) ; 19546 (0.011) ; 12136 (0.011) ; 108053 (0.010) ; 
0.032132306536643035   T=12,K=5:  1211 (0.052) ; 8665 (0.029) ; 72254 (0.020) ; 19546 (0.019) ; 15618 (0.014) ; 84494 (0.013) ; 24261 (0.013) ; 12136 (0.013) ; 51148 (0.012) ; 108053 (0.011) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=5:  1211 (0.034) ; 84494 (0.018) ; 72202 (0.017) ; 95661 (0.016) ; 8665 (0.014) ; 72254 (0.013) ; 19546 (0.012) ; 108053 (0.011) ; 51148 (0.008) ; 102381 (0.008) ; 

0.0013558280741521498   T=0,K=6:  17525 (0.026) ; 84234 (0.023) ; 92010 (0.021) ; 2224 (0.017) ; 45948 (0.017) ; 51701 (0.017) ; 84511 (0.015) ; nlsj4018 (0.015) ; 27847 (0.013) ; 98323 (0.013) ; 
0.0029711808522855793   T=1,K=6:  17525 (0.026) ; 45948 (0.024) ; 84234 (0.024) ; 2224 (0.017) ; 84511 (0.015) ; 92010 (0.014) ; 98323 (0.014) ; 27847 (0.014) ; 51701 (0.014) ; 20166 (0.011) ; 
0.004890731955657963   T=2,K=6:  84234 (0.030) ; 84511 (0.023) ; 17525 (0.019) ; nlsj8921 (0.016) ; 98323 (0.016) ; 2224 (0.014) ; 92010 (0.013) ; 51701 (0.013) ; 4181 (0.012) ; 45948 (0.012) ; 
0.020497263656771302   T=3,K=6:  84511 (0.029) ; 17525 (0.027) ; 84234 (0.025) ; 71308 (0.023) ; 2224 (0.016) ; nlsj8921 (0.016) ; 98323 (0.014) ; 92010 (0.012) ; 22209 (0.010) ; 51701 (0.010) ; 
0.04367043487311464   T=4,K=6:  84511 (0.029) ; 84234 (0.026) ; 99045 (0.017) ; 98323 (0.014) ; 92010 (0.014) ; 17525 (0.014) ; 2224 (0.014) ; 71308 (0.012) ; nlsj8921 (0.010) ; 4181 (0.009) ; 
0.07569869773809049   T=5,K=6:  84234 (0.026) ; 84511 (0.025) ; 99045 (0.017) ; 17525 (0.016) ; 45948 (0.015) ; 71308 (0.015) ; 98323 (0.014) ; nlsj8921 (0.013) ; 92010 (0.012) ; 2224 (0.010) ; 
0.08224046209792124   T=6,K=6:  99045 (0.022) ; 45948 (0.022) ; 84234 (0.020) ; 17525 (0.014) ; nlsj8921 (0.014) ; 62204 (0.014) ; 2224 (0.014) ; 84511 (0.013) ; 92010 (0.013) ; 11583 (0.012) ; 
0.026284997112730375   T=7,K=6:  92010 (0.021) ; 62204 (0.019) ; 45948 (0.017) ; 80557 (0.015) ; 71308 (0.015) ; 84234 (0.015) ; 84511 (0.013) ; nlsj8921 (0.012) ; 99045 (0.012) ; 22209 (0.011) ; 
0.028947978331979533   T=8,K=6:  92010 (0.030) ; 62204 (0.018) ; 84234 (0.017) ; 80557 (0.017) ; 45948 (0.012) ; 14568 (0.012) ; 71308 (0.011) ; 110598 (0.011) ; 22209 (0.011) ; 19546 (0.011) ; 
0.04222956686115825   T=9,K=6:  80557 (0.026) ; 84234 (0.022) ; 92010 (0.020) ; 62204 (0.018) ; 19546 (0.015) ; nlsj8921 (0.014) ; 17525 (0.014) ; 71308 (0.010) ; nlsj6956 (0.010) ; 22209 (0.010) ; 
0.03449593715291183   T=10,K=6:  92010 (0.020) ; 84234 (0.019) ; 80557 (0.019) ; 85306 (0.015) ; nlsj4018 (0.012) ; 19972 (0.011) ; 62204 (0.011) ; nlsj8921 (0.011) ; 68641 (0.011) ; 19546 (0.010) ; 
0.036576932274491776   T=11,K=6:  80557 (0.031) ; 84234 (0.021) ; 92010 (0.019) ; 85306 (0.017) ; 19972 (0.015) ; 68641 (0.015) ; 69714 (0.014) ; 8665 (0.013) ; nlsj8790 (0.012) ; 33494 (0.012) ; 
0.008468103023612351   T=12,K=6:  84234 (0.036) ; 80557 (0.030) ; nlsj4018 (0.016) ; 85306 (0.015) ; 92010 (0.014) ; 68641 (0.014) ; nlsj9090 (0.013) ; 69714 (0.012) ; 33494 (0.012) ; nlsj8790 (0.011) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=6:  84234 (0.023) ; 92010 (0.017) ; 17525 (0.015) ; 84511 (0.015) ; 80557 (0.015) ; 45948 (0.013) ; 2224 (0.012) ; 71308 (0.011) ; nlsj8921 (0.011) ; 62204 (0.010) ; 

0.03303006888945757   T=0,K=7:  46712 (0.020) ; 22209 (0.020) ; 57741 (0.018) ; nlsj56179 (0.016) ; 64866 (0.016) ; 52332 (0.014) ; 38547 (0.013) ; 19546 (0.012) ; 8665 (0.011) ; nlsj71743 (0.011) ; 
0.025646923940518068   T=1,K=7:  64866 (0.024) ; nlsj56179 (0.018) ; 8665 (0.014) ; 20621 (0.014) ; 22209 (0.013) ; 52332 (0.013) ; 19546 (0.013) ; 260 (0.013) ; 38547 (0.012) ; 84234 (0.011) ; 
0.21920259002704867   T=2,K=7:  20621 (0.017) ; 64866 (0.016) ; 45948 (0.015) ; nlsj56179 (0.014) ; 260 (0.013) ; 52332 (0.012) ; 22209 (0.011) ; 86219 (0.011) ; 84534 (0.009) ; nlsj71743 (0.009) ; 
0.16066194677451254   T=3,K=7:  20621 (0.021) ; 84234 (0.014) ; 52332 (0.014) ; 45948 (0.014) ; nlsj56179 (0.013) ; 260 (0.013) ; 22209 (0.012) ; 64866 (0.010) ; 110639 (0.010) ; 38547 (0.010) ; 
0.26976948138629786   T=4,K=7:  20621 (0.026) ; 22209 (0.020) ; 45948 (0.019) ; 84234 (0.018) ; 260 (0.015) ; 52332 (0.014) ; 110639 (0.013) ; 84534 (0.012) ; nlsj56179 (0.012) ; 64866 (0.011) ; 
